R_日期,DR001,DR007,R001,Unnamed: 4,R007_日期,R007,Unnamed: 7,FR007_日期,FR007,Unnamed: 10,GC_日期,GC001:收盘价,GC007:收盘价,Unnamed: 14,货币日期,中国:公开市场操作:货币净投放,中国:公开市场操作:货币投放,中国:公开市场操作:货币回笼
2020-11-19,1.9021,2.2286,1.9604,,2020-11-19,2.3649,,2020-11-19,2.3,,2020-11-19,3.175,3.49,,2020-11-23,400.0,400.0,0.0
2020-11-18,1.7189,2.188,1.7726,,2020-11-18,2.4185,,2020-11-18,2.3,,2020-11-18,2.885,3.495,,2020-11-20,-800.0,800.0,1600.0
2020-11-17,1.7876,2.1826,1.8415,,2020-11-17,2.7439,,2020-11-17,2.4,,2020-11-17,2.895,3.49,,2020-11-19,-500.0,700.0,1200.0
2020-11-16,2.2003,2.3821,2.2904,,2020-11-16,3.3582,,2020-11-16,2.53,,2020-11-16,3.23,3.065,,2020-11-18,-500.0,1000.0,1500.0
2020-11-13,2.5323,2.6061,2.7809,,2020-11-13,3.1901,,2020-11-13,3.2,,2020-11-13,3.46,3.45,,2020-11-17,-700.0,500.0,1200.0
2020-11-12,2.5649,2.5829,2.8058,,2020-11-12,2.7547,,2020-11-12,2.9,,2020-11-12,3.185,3.395,,2020-11-16,0.0,0.0,0.0
2020-11-11,2.3467,2.3857,2.4857,,2020-11-11,2.6374,,2020-11-11,2.7,,2020-11-11,2.77,2.705,,2020-11-13,1600.0,1600.0,0.0
2020-11-10,2.3334,2.3549,2.4522,,2020-11-10,2.5253,,2020-11-10,2.55,,2020-11-10,2.295,2.46,,2020-11-12,900.0,1200.0,300.0
2020-11-09,2.196,2.2953,2.2858,,2020-11-09,2.4022,,2020-11-09,2.4,,2020-11-09,2.21,2.41,,2020-11-11,300.0,1500.0,1200.0
2020-11-06,1.7888,2.2219,1.8764,,2020-11-06,2.1776,,2020-11-06,2.3,,2020-11-06,2.2,2.445,,2020-11-10,0.0,1200.0,1200.0
2020-11-05,1.382,2.024,1.4429,,2020-11-05,2.204,,2020-11-05,2.1,,2020-11-05,2.105,2.34,,2020-11-09,-500.0,0.0,500.0
2020-11-04,1.3879,2.0098,1.4752,,2020-11-04,2.3984,,2020-11-04,2.19,,2020-11-04,1.925,2.18,,2020-11-06,-1000.0,0.0,1000.0
2020-11-03,1.8035,2.1624,1.8857,,2020-11-03,2.7996,,2020-11-03,2.35,,2020-11-03,2.02,2.325,,2020-11-05,-1100.0,300.0,1400.0
2020-11-02,2.2966,2.463,2.408,,2020-11-02,3.3693,,2020-11-02,2.6,,2020-11-02,2.11,2.315,,2020-11-04,0.0,1200.0,1200.0
2020-10-30,2.3004,2.5889,2.9179,,2020-10-30,3.176,,2020-10-30,3.3,,2020-10-30,2.105,2.335,,2020-11-03,200.0,1200.0,1000.0
2020-10-29,2.1332,2.4962,2.2278,,2020-10-29,3.209,,2020-10-29,3.15,,2020-10-29,2.055,2.34,,2020-11-02,0.0,500.0,500.0
2020-10-28,2.398,2.5312,2.6492,,2020-10-28,3.2181,,2020-10-28,3.0,,2020-10-28,1.905,2.25,,2020-10-30,350.0,1050.0,700.0
2020-10-27,2.4215,2.5307,2.6776,,2020-10-27,2.9084,,2020-10-27,3.0,,2020-10-27,2.2,2.365,,2020-10-29,900.0,1400.0,500.0
2020-10-26,2.2157,2.2548,2.3358,,2020-10-26,2.3587,,2020-10-26,2.5,,2020-10-26,2.34,2.42,,2020-10-28,350.0,1200.0,850.0
2020-10-23,2.1468,2.217,2.2182,,2020-10-23,2.3242,,2020-10-23,2.2,,2020-10-23,2.865,2.64,,2020-10-27,300.0,1000.0,700.0
2020-10-22,1.9116,2.1643,1.9681,,2020-10-22,2.4227,,2020-10-22,2.3,,2020-10-22,2.965,2.63,,2020-10-26,0.0,500.0,500.0
2020-10-21,1.9481,2.1925,2.0144,,2020-10-21,2.5092,,2020-10-21,2.35,,2020-10-21,2.005,2.415,,2020-10-23,200.0,700.0,500.0
2020-10-20,2.1367,2.3046,2.2193,,2020-10-20,2.4038,,2020-10-20,2.4,,2020-10-20,2.14,2.52,,2020-10-22,0.0,500.0,500.0
2020-10-19,2.1995,2.2494,2.277,,2020-10-19,2.3121,,2020-10-19,2.3,,2020-10-19,2.395,2.665,,2020-10-21,800.0,800.0,0.0
2020-10-16,1.9965,2.1867,2.055,,2020-10-16,2.3602,,2020-10-16,2.25,,2020-10-16,2.695,2.8,,2020-10-20,700.0,700.0,0.0
2020-10-15,2.0285,2.1823,2.1076,,2020-10-15,2.3079,,2020-10-15,2.3,,2020-10-15,2.74,2.76,,2020-10-19,500.0,500.0,0.0
2020-10-14,1.9663,2.1302,2.04,,2020-10-14,2.2389,,2020-10-14,2.2,,2020-10-14,2.76,2.725,,2020-10-16,500.0,500.0,0.0
2020-10-13,1.6973,2.0443,1.7559,,2020-10-13,2.2442,,2020-10-13,2.15,,2020-10-13,2.585,2.575,,2020-10-15,500.0,500.0,0.0
2020-10-12,1.5065,1.9644,1.5719,,2020-10-12,2.0115,,2020-10-12,2.1408,,2020-10-12,2.45,2.44,,2020-10-14,-500.0,0.0,500.0
2020-10-10,1.5552,1.9353,1.5667,,2020-10-10,2.2973,,2020-10-10,2.0,,2020-10-10,2.465,2.47,,2020-10-13,-1000.0,0.0,1000.0
2020-10-09,2.0289,2.1697,2.0433,,2020-10-09,2.5514,,2020-10-09,2.23,,2020-10-09,2.39,2.405,,2020-10-12,-600.0,0.0,600.0
2020-09-30,2.3785,2.4483,2.5256,,2020-09-30,3.0107,,2020-09-30,2.5,,2020-09-30,,,,2020-10-10,0.0,0.0,0.0
2020-09-29,0.8947,2.3907,1.0124,,2020-09-29,2.7132,,2020-09-29,2.49,,2020-09-29,,,,2020-10-09,-5600.0,0.0,5600.0
2020-09-28,0.5965,2.2536,0.6854,,2020-09-28,1.89,,2020-09-28,2.45,,2020-09-28,,,,2020-09-30,-500.0,500.0,1000.0
2020-09-27,0.6667,1.9325,0.6779,,2020-09-27,1.968,,2020-09-27,1.85,,2020-09-27,,,,2020-09-29,-950.0,1050.0,2000.0
2020-09-25,1.0807,1.7726,1.0967,,2020-09-25,2.1869,,2020-09-25,2.0,,2020-09-25,,,,2020-09-28,-650.0,400.0,1050.0
2020-09-24,1.3964,2.0481,1.4667,,2020-09-24,2.3142,,2020-09-24,2.1144,,2020-09-24,,,,2020-09-27,200.0,200.0,0.0
2020-09-23,1.8379,2.0958,1.9109,,2020-09-23,2.9743,,2020-09-23,2.2,,2020-09-23,,,,2020-09-25,-200.0,900.0,1100.0
2020-09-22,2.2619,2.3634,2.436,,2020-09-22,2.8206,,2020-09-22,2.5,,2020-09-22,,,,2020-09-24,100.0,1200.0,1100.0
2020-09-21,2.2457,2.3265,2.432,,2020-09-21,2.6426,,2020-09-21,2.5,,2020-09-21,,,,2020-09-23,800.0,2000.0,1200.0
2020-09-18,2.1247,2.2794,2.2553,,2020-09-18,2.3935,,2020-09-18,2.32,,2020-09-18,,,,2020-09-22,3500.0,3500.0,0.0
2020-09-17,1.792,2.2047,1.8871,,2020-09-17,2.2741,,2020-09-17,2.23,,2020-09-17,,,,2020-09-21,600.0,1400.0,800.0
2020-09-16,1.3956,2.1481,1.4536,,2020-09-16,2.2704,,2020-09-16,2.2,,2020-09-16,,,,2020-09-18,800.0,1700.0,900.0
2020-09-15,1.7017,2.0996,1.7635,,2020-09-15,2.2276,,2020-09-15,2.2,,2020-09-15,,,,2020-09-17,-300.0,1100.0,1400.0
2020-09-14,1.5908,2.0856,1.6466,,2020-09-14,2.1874,,2020-09-14,2.2,,2020-09-14,,,,2020-09-16,0.0,1200.0,1200.0
2020-09-11,1.4579,2.0912,1.5072,,2020-09-11,2.2033,,2020-09-11,2.2,,2020-09-11,,,,2020-09-15,-1700.0,0.0,1700.0
2020-09-10,1.3372,2.0534,1.3864,,2020-09-10,2.2876,,2020-09-10,2.16,,2020-09-10,,,,2020-09-14,-200.0,800.0,1000.0
2020-09-09,1.5988,2.1607,1.6471,,2020-09-09,2.3259,,2020-09-09,2.25,,2020-09-09,,,,2020-09-11,-100.0,900.0,1000.0
2020-09-08,2.0257,2.2048,2.0707,,2020-09-08,2.3267,,2020-09-08,2.26,,2020-09-08,,,,2020-09-10,200.0,1400.0,1200.0
2020-09-07,2.0791,2.1971,2.1291,,2020-09-07,2.3408,,2020-09-07,2.25,,2020-09-07,,,,2020-09-09,1000.0,1200.0,200.0
2020-09-04,2.0368,2.2057,2.0886,,2020-09-04,2.3216,,2020-09-04,2.3,,2020-09-04,,,,2020-09-08,1000.0,1700.0,700.0
2020-09-03,1.7472,2.1781,1.7949,,2020-09-03,2.3963,,2020-09-03,2.25,,2020-09-03,,,,2020-09-07,200.0,1000.0,800.0
2020-09-02,2.0659,2.1919,2.1187,,2020-09-02,2.4113,,2020-09-02,2.3,,2020-09-02,,,,2020-09-04,0.0,1000.0,1000.0
2020-09-01,2.1029,2.1948,2.1786,,2020-09-01,2.5141,,2020-09-01,2.25,,2020-09-01,,,,2020-09-03,200.0,1200.0,1000.0
2020-08-31,1.7943,2.2468,1.9719,,2020-08-31,2.4837,,2020-08-31,2.4,,2020-08-31,,,,2020-09-02,-1800.0,200.0,2000.0
2020-08-28,1.3466,2.223,1.3998,,2020-08-28,2.4745,,2020-08-28,2.4,,2020-08-28,,,,2020-09-01,-2300.0,200.0,2500.0
2020-08-27,1.4515,2.1532,1.5077,,2020-08-27,2.4974,,2020-08-27,2.5,,2020-08-27,,,,2020-08-31,-800.0,200.0,1000.0
2020-08-26,1.6145,2.1799,1.6649,,2020-08-26,2.5918,,2020-08-26,2.5,,2020-08-26,,,,2020-08-28,-1000.0,500.0,1500.0
2020-08-25,1.9262,2.2132,1.9848,,2020-08-25,2.5108,,2020-08-25,2.6,,2020-08-25,,,,2020-08-27,-650.0,1000.0,1650.0
2020-08-24,2.3335,2.2651,2.404,,2020-08-24,2.5732,,2020-08-24,2.37,,2020-08-24,,,,2020-08-26,550.0,2050.0,1500.0
2020-08-21,2.2521,2.3231,2.3462,,2020-08-21,2.4491,,2020-08-21,2.47,,2020-08-21,,,,2020-08-25,2000.0,3000.0,1000.0
2020-08-20,2.1919,2.2772,2.2711,,2020-08-20,2.3745,,2020-08-20,2.33,,2020-08-20,,,,2020-08-24,1100.0,1600.0,500.0
2020-08-19,2.1521,2.2052,2.2112,,2020-08-19,2.3516,,2020-08-19,2.33,,2020-08-19,,,,2020-08-21,500.0,2000.0,1500.0
2020-08-18,2.1161,2.1868,2.1659,,2020-08-18,2.3789,,2020-08-18,2.3,,2020-08-18,,,,2020-08-20,100.0,1600.0,1500.0
2020-08-17,2.1058,2.2092,2.1669,,2020-08-17,2.3743,,2020-08-17,2.3,,2020-08-17,,,,2020-08-19,100.0,1500.0,1400.0
2020-08-14,2.1665,2.2098,2.2215,,,,,2020-08-14,2.35,,2020-08-14,,,,2020-08-18,500.0,1000.0,500.0
,,,,,,,,,,,,,,,2020-08-17,400.0,500.0,100.0
,,,,,,,,,,,,,,,2020-08-14,1400.0,1500.0,100.0
