date,yield_10y,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油,trade__net__gov_new,trade__net__gov_old,trade__net__policy_new,trade__net__policy_old,trade__buy__gov_new,trade__buy__gov_old,trade__buy__policy_new,trade__buy__policy_old,trade__sell__gov_new,trade__sell__gov_old,trade__sell__policy_new,trade__sell__policy_old,feat__yield_10y__lag1,feat__yield_10y__lag5,label__yield_10y__t+1,label__yield_10y_chg__t+1
2023-01-16,2.9167,370.0,4,1300.0,-930.0,1300.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3809.83,42.85,0.0,0.0,137.16,0.0,0.0,0.0,0.0,22.96,0.0,84.46,1.7763568394002505e-15,-3.219646771412954e-15,-1.2434497875801753e-14,0.01000000000000334,172.16,192.12,1026.99,348.81,172.15,192.12,1026.98,348.78,2.901,2.8428,2.9017,-0.015000000000000124
2023-01-17,2.9017,530.0,6,150.0,380.0,150.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3930.86,38.99,0.0,0.0,136.97,0.0,0.0,0.0,0.0,22.53,0.0,85.92,8.881784197001252e-16,0.010000000000000675,0.009999999999995374,0.010000000000002007,158.88,186.35,1075.1,613.46,158.87,186.35,1075.09,613.48,2.9167,2.8602,2.9222,0.020500000000000185
2023-01-18,2.9222,2210.0,7,600.0,1610.0,600.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4149.01,36.66,0.0,27.1,136.88,0.0,0.0,0.0,0.0,22.96,0.0,84.98,-1.1102230246251565e-16,4.884981308350689e-15,-0.009999999999999343,-0.01000000000000012,137.73,147.51,727.71,288.25,137.74,147.53,727.6999999999999,288.24,2.9017,2.8603,2.9145,-0.007700000000000262
2023-01-19,2.9145,0.0,0,652.0,-652.0,652.0,1,0,0,0,0,0,0,0,0,0.0,0.0,3.75,17.64,23.82,0.0,0,4497.15,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.04,0.0,86.16,0.0,-4.440892098500626e-16,-0.009999999999994014,-0.019999999999998685,83.49,86.12,372.34000000000003,328.52,83.48,86.11,372.35,328.53,2.9222,2.8778,2.9331,0.018600000000000172
2023-01-20,2.9331,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,241.34,87.57,0.0,0.0,0.0,0.0,0,4714.31,18.03,0.0,0.0,0.0,1160.59,1029.75,2178.08,0.0,23.25,0.0,87.63,-6.938893903907228e-17,-1.1102230246251565e-16,0.009999999999999343,2.7755575615628914e-16,4.89,19.31,23.860000000000003,118.86,4.91,19.32,23.86,118.87,2.9145,2.901,2.9341,0.0009999999999998899
2023-01-28,2.9341,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,76324.51,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.24,0.0,0.0,0.0,-0.010000000000000037,0.0,0.0,2.59,9.17,8.63,6.93,2.59,9.18,8.629999999999999,6.93,2.9331,2.9167,2.9219,-0.012199999999999989
2023-01-29,2.9219,0.0,0,943.9,-943.9,943.9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,58773.47,20.15,434.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,-1.6653345369377348e-16,0.01000000000000012,6.07,9.24,26.08,13.12,6.08,9.23,26.09,13.12,2.9341,2.9017,2.9133,-0.008599999999999941
2023-01-30,2.9133,160.0,2,1303.7,-1143.7,1303.7,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,44001.43,26.66,0.0,0.0,136.87,0.0,0.0,0.0,0.0,23.17,0.0,84.9,-4.440892098500626e-16,0.009999999999999787,1.7763568394002505e-15,0.0,451.26,141.74,685.19,169.97,451.25,141.76,685.21,169.98,2.9219,2.9222,2.8977,-0.015600000000000058
2023-01-31,2.8977,410.0,5,0.0,410.0,0.0,0,0,0,0,0,0,0,0,0,246.04,0.0,0.0,0.0,0.0,0.0,67642,36539.08,32.9,0.0,0.0,136.75,0.0,0.0,0.0,0.0,22.65,0.0,84.49,0.0,-1.7763568394002505e-15,-8.881784197001252e-16,0.0,167.64000000000001,183.35,931.6500000000001,227.02,167.65,183.36,931.67,227.0,2.9133,2.9145,2.9101,0.012399999999999967
2023-02-01,2.9101,313.1,3,0.0,313.1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30115.17,33.91,0.0,22.6,136.63,0.0,0.0,0.0,0.0,22.63,0.0,82.84,8.881784197001252e-16,0.00999999999999801,-0.01000000000000334,-1.7763568394002505e-15,227.51,260.76,1068.93,336.18,227.51000000000002,260.76,1068.92,336.18,2.8977,2.9331,2.897,-0.013100000000000112
2023-02-02,2.897,590.0,8,0.0,590.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,25.47,27.06,33.79,0.0,0,25872.71,31.55,0.0,0.0,136.32,0.0,0.0,0.0,0.0,21.94,0.0,82.17,2.6645352591003757e-15,0.010000000000001563,1.3322676295501878e-15,-0.00999999999999801,165.7,162.32,1047.1,411.98,165.70000000000002,162.31,1047.0900000000001,411.97,2.9101,2.9341,2.8943,-0.0026999999999999247
2023-02-03,2.8943,820.0,5,0.0,820.0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.11,0.0,0.0,0.0,0.0,0,27556.79,32.07,0.0,0.0,136.28,1110.0,1006.89,2061.64,119.88,22.71,114.53,79.94,0.0,-0.01999999999999602,-0.010000000000001785,8.881784197001252e-16,199.49,171.39000000000001,1075.35,300.78,199.48000000000002,171.4,1075.35,300.79,2.897,2.9219,2.9017,0.007400000000000073
2023-02-06,2.9017,180.5,2,1302.0,-1121.5,1302.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13879.97,34.16,0.0,0.0,136.3,0.0,0.0,0.0,0.0,21.78,0.0,80.99,-1.1657341758564144e-15,-0.009999999999999787,2.6645352591003757e-15,0.009999999999995346,164.29999999999998,126.07000000000001,1045.85,233.34,164.27,126.06,1045.85,233.35,2.8943,2.9133,2.8964,-0.005300000000000082
2023-02-07,2.8964,440.0,5,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12172.6,35.43,0.0,0.0,136.17,0.0,0.0,0.0,0.0,21.64,0.0,83.69,0.00999999999999912,0.00999999999999801,3.552713678800501e-15,0.010000000000009224,155.48,131.51,1096.46,592.46,155.47,131.49,1096.45,592.4399999999999,2.9017,2.8977,2.8973,0.0009000000000001229
2023-02-08,2.8973,1584.6,6,0.0,1584.6,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9910.17,42.0,0.0,31.2,136.25,0.0,0.0,0.0,0.0,21.51,0.0,85.09,-8.881784197001252e-16,-0.009999999999999787,0.010000000000009113,-2.220446049250313e-16,175.84,155.24,1292.49,230.33,175.84,155.26,1292.48,230.31,2.8964,2.9101,2.8912,-0.006099999999999994
2023-02-09,2.8912,557.6,8,200.0,357.6,200.0,1,0,0,0,0,0,0,0,0,0.0,0.0,36.84,62.27,67.7,0.0,0,8629.65,43.51,0.0,0.0,136.31,0.0,0.0,0.0,0.0,20.69,0.0,84.5,-4.440892098500626e-16,0.0,0.009999999999999787,0.00999999999999801,133.52,167.06,1168.3100000000002,205.64,133.52,167.06,1168.3400000000001,205.63,2.8973,2.897,2.9003,0.009100000000000108
2023-02-10,2.9003,760.0,5,0.0,760.0,0.0,0,0,0,0,0,0,0,0,0,253.14,88.53,0.0,0.0,0.0,0.0,0,11138.63,43.97,0.0,0.0,136.37,1133.1,995.16,2005.45,117.36,20.49,114.19,86.39,8.881784197001252e-16,-0.009999999999999898,3.552713678800501e-15,-0.010000000000002451,190.16,130.07,1209.88,189.15,190.14,130.08,1209.8700000000001,189.14,2.8912,2.8943,2.8943,-0.006000000000000227
2023-02-13,2.8943,220.0,3,650.0,-430.0,650.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6072.04,37.15,0.0,0.0,137.29,0.0,0.0,0.0,0.0,20.31,0.0,86.61,-0.010000000000001591,0.010000000000000675,0.010000000000001452,-0.02000000000000024,127.99,107.48,1101.51,159.28,127.98,107.47999999999999,1101.5,159.29,2.9003,2.9017,2.8914,-0.0028999999999999027
2023-02-14,2.8914,2240.0,7,1502.6,737.4,1502.6,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21271.0,41.78,0.0,0.0,137.29,0.0,0.0,0.0,0.0,20.32,0.0,85.58,8.881784197001252e-16,0.010000000000000231,-0.01000000000000334,1.609823385706477e-15,145.04000000000002,138.85999999999999,973.82,309.32,145.04,138.85999999999999,973.81,309.34,2.8943,2.8964,2.8918,0.00039999999999995595
2023-02-15,2.8918,303.0,3,0.0,303.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5437.92,40.09,0.0,29.7,137.42,0.0,0.0,0.0,0.0,20.81,0.0,85.38,6.661338147750939e-16,0.0,0.0,0.0,144.27,90.72,1313.35,250.12,144.26,90.72,1313.3600000000001,250.13000000000002,2.8914,2.8973,2.8907,-0.001100000000000101
2023-02-16,2.8907,580.0,8,200.7,379.3,200.7,1,0,0,0,0,0,0,0,0,0.0,0.0,45.77,67.58,71.72,0.0,0,4956.3,39.95,0.0,0.0,136.52,0.0,0.0,0.0,0.0,20.57,0.0,85.14,-0.010000000000000675,8.881784197001252e-16,-1.2212453270876722e-15,3.552713678800501e-15,145.18,75.87,48.839999999999996,1400.6000000000001,145.19,75.89,48.85,1400.58,2.8918,2.8912,2.892,0.0013000000000000789
2023-02-17,2.892,360.0,5,0.0,360.0,0.0,0,0,0,0,0,0,0,0,0,0.0,91.13,0.0,0.0,0.0,0.0,0,9547.69,47.73,0.0,0.0,136.61,1094.05,974.66,1991.17,117.48,20.97,113.62,83.0,-0.009999999999999343,-0.009999999999999343,0.0,-6.217248937900877e-15,156.97,117.68,38.64,1202.2,156.97,117.7,38.65,1202.2,2.8907,2.9003,2.917,0.02499999999999991
2023-02-20,2.917,170.0,2,650.0,-480.0,650.0,1,0,0,0,0,0,0,0,0,255.74,0.0,0.0,0.0,0.0,0.0,0,3800.05,49.3,0.0,0.0,136.9,0.0,0.0,0.0,0.0,20.64,0.0,84.07,-3.552713678800501e-15,4.440892098500626e-16,1.1102230246251565e-15,-0.009999999999994458,182.91,109.34,38.85,1154.02,182.9,109.33,38.84,1154.02,2.892,2.8943,2.919,0.002000000000000224
2023-02-21,2.919,430.0,5,817.9,-387.9,817.9,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3498.71,52.41,0.0,0.0,136.86,0.0,0.0,0.0,0.0,20.83,0.0,83.05,7.105427357601002e-15,-8.881784197001252e-16,-1.7763568394002505e-15,-2.886579864025407e-14,305.14,169.29,269.53999999999996,1966.69,305.14,169.29,269.55,1966.68,2.917,2.8914,2.9175,-0.0015000000000000568
2023-02-22,2.9175,1585.0,6,0.0,1585.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3343.01,48.46,0.0,30.0,137.28,0.0,0.0,0.0,0.0,21.23,0.0,80.6,4.440892098500626e-16,8.881784197001252e-16,-2.220446049250313e-16,7.105427357601002e-15,145.92000000000002,127.31,19.25,1412.33,145.92000000000002,127.28,19.26,1412.32,2.919,2.8918,2.922,0.0045000000000001705
2023-02-23,2.922,557.7,8,0.0,557.7,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,56.49,68.89,73.66,0.0,0,0.0,59.77,0.0,0.0,137.08,0.0,0.0,0.0,0.0,20.65,0.0,82.21,4.440892098500626e-16,1.6653345369377348e-15,-6.661338147750939e-16,-0.009999999999994458,153.54,59.18,54.19,1189.92,153.53,59.18,54.19,1189.93,2.9175,2.8907,2.9126,-0.009400000000000297
2023-02-24,2.9126,970.0,5,0.0,970.0,0.0,0,0,0,0,0,0,0,0,0,0.0,91.13,0.0,0.0,0.0,0.0,0,5689.94,53.91,0.0,0.0,137.6,1077.75,946.68,1983.92,0.0,20.78,0.0,83.16,0.009999999999999787,0.009999999999999065,8.881784197001252e-16,1.251776460264864e-14,165.6,90.38000000000001,64.26,1396.45,165.59,90.39000000000001,64.27,1396.46,2.922,2.892,2.9117,-0.0008999999999996788
2023-02-27,2.9117,198.1,2,1301.1,-1103.0,1301.1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2907.22,58.09,0.0,0.0,137.6,0.0,0.0,0.0,0.0,20.72,0.0,82.45,-0.019999999999998797,-0.009999999999999787,0.009999999999999565,0.010000000000012221,179.07999999999998,129.15,38.24,1249.17,179.1,129.16,38.24,1249.15,2.9126,2.917,2.9017,-0.010000000000000231
2023-02-28,2.9017,370.0,5,280.0,90.0,280.0,1,0,0,0,0,0,0,0,0,268.93,0.0,0.0,0.0,0.0,0.0,70493,2760.07,74.79,0.0,0.0,137.62,0.0,0.0,0.0,0.0,20.97,0.0,83.89,0.0200000000000001,-0.019999999999997797,-2.7755575615628914e-15,4.440892098500626e-16,108.05,140.37,123.71,1188.59,108.07,140.36,123.71000000000001,1188.6100000000001,2.9117,2.919,2.8977,-0.0040000000000000036
2023-03-01,2.8977,440.0,4,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2473.83,45.58,0.0,31.9,137.8,0.0,0.0,0.0,0.0,21.01,0.0,84.31,0.010000000000001563,0.010000000000000675,-0.020000000000000018,0.0200000000000016,522.89,280.69,202.23,1349.63,522.89,280.69,202.24,1349.6299999999999,2.9017,2.9175,2.9111,0.013399999999999856
2023-03-02,2.9111,590.0,8,0.0,590.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.93,69.33,73.85,0.0,0,2379.69,45.81,0.0,0.0,137.83,0.0,0.0,0.0,0.0,21.08,0.0,84.75,5.273559366969494e-16,0.009999999999999787,1.6653345369377348e-16,-0.010000000000010445,61.940000000000005,287.5,14.36,1367.89,61.94,287.48,14.36,1367.87,2.8977,2.922,2.9026,-0.00849999999999973
2023-03-03,2.9026,820.0,5,0.0,820.0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.1,0.0,0.0,0.0,0.0,0,4378.56,50.69,0.0,0.0,138.1,1057.68,931.08,1790.23,0.0,21.04,0.0,85.83,-0.009999999999999787,5.329070518200751e-15,8.881784197001252e-16,0.010000000000004061,66.43,269.14,22.23,1649.9,66.43,269.13,22.23,1649.9,2.9111,2.9126,2.8826,-0.020000000000000018
2023-03-06,2.8826,220.0,3,501.7,-281.7,501.7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1976.16,45.76,0.0,0.0,140.4,0.0,0.0,0.0,0.0,21.21,0.0,86.18,-0.010000000000000231,0.009999999999997788,-0.01000000000000012,-0.01000000000000334,69.56,234.05,58.27,1468.04,69.57,234.06,58.3,1468.06,2.9026,2.9117,2.8726,-0.010000000000000231
2023-03-07,2.8726,433.6,5,0.0,433.6,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1977.06,50.92,0.0,0.0,140.53,0.0,0.0,0.0,0.0,21.15,0.0,83.29,0.009999999999999787,-0.00999999999999135,-0.009999999999997122,0.010000000000003784,75.09,384.48,243.61999999999998,1981.91,75.09,384.48999999999995,243.60999999999999,1981.92,2.8826,2.9017,2.8828,0.010200000000000209
2023-03-08,2.8828,1580.2,6,932.7,647.5,932.7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5742.24,48.64,0.0,32.8,140.73,0.0,0.0,0.0,0.0,20.94,0.0,82.66,-0.009999999999999953,0.009999999999998899,-0.010000000000002007,-1.7763568394002505e-15,46.410000000000004,339.11,347.74,1796.83,46.410000000000004,339.13,347.74,1796.81,2.8726,2.8977,2.8752,-0.007600000000000051
2023-03-09,2.8752,585.0,8,223.0,362.0,223.0,2,0,0,0,0,0,0,0,0,0.0,0.0,63.76,68.67,73.79,0.0,0,1689.49,49.77,0.0,0.0,141.17,0.0,0.0,0.0,0.0,20.89,0.0,81.59,-0.010000000000000148,-1.7763568394002505e-15,4.614364446098307e-16,4.218847493575595e-15,64.74,234.1,187.54,1510.93,64.76,234.11,187.54,1510.93,2.8828,2.9111,2.8627,-0.012500000000000178
2023-03-10,2.8627,1030.0,6,150.0,880.0,150.0,1,0,0,0,0,0,0,0,0,262.19,84.48,0.0,0.0,0.0,0.0,0,5629.49,64.99,0.0,0.0,141.12,1020.6,906.55,1568.47,116.89,20.83,113.85,82.78,-0.009999999999999454,-1.4432899320127035e-15,8.881784197001252e-16,-0.01000000000000334,42.55,247.91,91.28999999999999,1077.92,42.54,247.89999999999998,91.3,1077.8999999999999,2.8752,2.9026,2.8703,0.007600000000000051
2023-03-13,2.8703,180.0,2,501.0,-321.0,501.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3866.68,51.03,0.0,0.0,141.36,0.0,0.0,0.0,0.0,20.83,0.0,80.77,0.0,0.010000000000005116,4.440892098500626e-16,-1.4210854715202004e-14,41.7,299.45,83.27,1777.2,41.69,299.45,83.27,1777.18,2.8627,2.8826,2.8652,-0.00509999999999966
2023-03-14,2.8652,2185.7,7,653.0,1532.7,653.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3623.15,56.23,0.0,0.0,141.35,0.0,0.0,0.0,0.0,20.67,0.0,77.45,0.009999999999998899,0.03000000000000469,8.881784197001252e-16,-3.552713678800501e-15,70.2,318.65,100.07,1862.36,70.2,318.65999999999997,100.07000000000001,1862.37,2.8703,2.8726,2.8652,0.0
2023-03-15,2.8652,280.0,3,0.0,280.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3404.28,45.5,0.0,30.7,141.4,0.0,0.0,0.0,0.0,20.65,0.0,73.69,0.009999999999999787,1.7763568394002505e-15,3.552713678800501e-15,0.009999999999998899,103.07,267.54,304.49,1730.18,103.05,267.55,304.47999999999996,1730.18,2.8652,2.8828,2.8552,-0.010000000000000231
2023-03-16,2.8552,610.0,8,235.9,374.1,235.9,2,0,0,0,0,0,0,0,0,0.0,0.0,64.25,68.85,73.37,0.0,0,3323.0,54.16,0.0,0.0,141.41,0.0,0.0,0.0,0.0,20.58,0.0,74.7,-2.1649348980190553e-15,-8.881784197001252e-16,2.220446049250313e-16,0.00999999999999518,167.52,175.08999999999997,110.56,1448.19,167.53,175.07,110.57,1448.18,2.8652,2.8752,2.8602,0.004999999999999893
2023-03-17,2.8602,490.0,3,888.2,-398.2,888.2,1,0,0,0,0,0,0,0,0,0.0,88.42,0.0,0.0,0.0,0.0,0,5539.69,66.1,0.0,0.0,141.43,992.5,909.72,1462.58,116.54,20.45,113.74,72.97,3.552713678800501e-15,-0.010000000000000675,0.0,-0.00999999999999135,715.5,237.37,0.0,1850.75,715.49,237.35999999999999,0.0,1850.76,2.8552,2.8627,2.8504,-0.009799999999999809
2023-03-20,2.8504,170.0,2,500.0,-330.0,500.0,1,0,0,0,0,0,0,0,0,273.48,0.0,0.0,0.0,0.0,0.0,0,3113.62,58.34,0.0,0.0,141.4,0.0,0.0,0.0,0.0,20.48,0.0,73.79,-0.010000000000002451,-2.220446049250313e-16,8.881784197001252e-16,4.274358644806853e-15,183.04,176.32,163.37,1760.1299999999999,183.05,176.33,163.35,1760.11,2.8602,2.8703,2.8604,0.009999999999999787
2023-03-21,2.8604,466.0,6,0.0,466.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2889.68,54.32,0.0,0.0,141.71,0.0,0.0,0.0,0.0,20.32,0.0,75.32,1.3322676295501878e-15,0.010000000000000231,-0.009999999999997566,-0.009999999999994458,195.83,168.38,254.69,1754.75,195.82,168.38,254.7,1754.73,2.8504,2.8652,2.8577,-0.0026999999999999247
2023-03-22,2.8577,2040.0,5,250.0,1790.0,250.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2751.99,58.15,0.0,34.6,141.26,0.0,0.0,0.0,0.0,20.25,0.0,76.69,2.6645352591003757e-15,-0.010000000000001563,-0.019999999999998685,1.0658141036401503e-14,142.15,255.03,370.95,1542.6299999999999,142.14,255.03,370.95,1542.63,2.8604,2.8652,2.8652,0.007500000000000284
2023-03-23,2.8652,599.4,9,1406.3,-806.9,1406.3,2,0,0,0,0,0,0,0,0,0.0,0.0,63.27,68.59,73.27,0.0,0,2648.97,56.72,0.0,0.0,141.28,0.0,0.0,0.0,0.0,20.11,0.0,75.91,0.020000000000000462,0.0,-0.019999999999999463,-0.009999999999996234,128.86,196.66,168.78,1435.56,128.87,196.68,168.79,1435.56,2.8577,2.8552,2.8676,0.0023999999999997357
2023-03-24,2.8676,1600.0,5,0.0,1600.0,0.0,0,0,0,0,0,0,0,0,0,0.0,87.61,0.0,0.0,0.0,0.0,0,13314.89,60.75,0.0,0.0,141.17,977.12,908.35,1491.73,116.31,20.31,112.94,74.99,0.010000000000001563,0.009999999999998344,0.010000000000000675,0.009999999999990239,187.67000000000002,205.75,176.68,1346.66,187.66,205.72,176.69,1346.6599999999999,2.8652,2.8602,2.8551,-0.012499999999999734
2023-03-27,2.8551,170.0,2,1103.4,-933.4,1103.4,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4107.77,60.81,0.0,0.0,141.05,0.0,0.0,0.0,0.0,20.14,0.0,78.12,1.7763568394002505e-15,0.00999999999999801,0.009999999999999787,-0.01000000000000334,151.62,180.37,225.88,1325.9099999999999,151.62,180.37,225.87,1325.91,2.8676,2.8504,2.8556,0.0004999999999997229
2023-03-28,2.8556,445.0,5,0.0,445.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3596.93,74.05,0.0,0.0,141.26,0.0,0.0,0.0,0.0,20.26,0.0,78.65,-1.7763568394002505e-15,0.009999999999999787,0.010000000000001563,0.0,123.79,151.59,218.58,1412.83,123.78999999999999,151.6,218.58,1412.8300000000002,2.8551,2.8604,2.8532,-0.0023999999999997357
2023-03-29,2.8532,245.0,3,0.0,245.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3303.35,69.92,0.0,37.2,141.3,0.0,0.0,0.0,0.0,20.17,0.0,78.28,-0.009999999999999796,6.106226635438361e-16,1.7763568394002505e-15,2.6645352591003757e-15,102.62,137.24,348.61,1119.91,102.62,137.23,348.59000000000003,1119.92,2.8556,2.8577,2.8603,0.007099999999999884
2023-03-30,2.8603,600.2,8,0.0,600.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.02,65.43,73.08,0.0,0,3197.78,82.56,0.0,0.0,141.53,0.0,0.0,0.0,0.0,20.05,0.0,79.27,1.7763568394002505e-15,0.0,-0.009999999999999787,0.0099999999999974,139.08,216.73000000000002,261.46999999999997,1158.6499999999999,139.1,216.72,261.45,1158.6499999999999,2.8532,2.8652,2.8528,-0.007500000000000284
2023-03-31,2.8528,180.6,4,0.0,180.6,0.0,0,0,0,0,0,0,0,0,0,274.08,89.69,0.0,0.0,0.0,0.0,114787,7719.44,92.9,0.0,0.0,141.4,958.43,923.78,1480.75,115.26,20.08,112.94,79.77,0.010000000000005116,0.009999999999999787,-0.009999999999997122,0.00999999999999801,204.26,115.3,172.65,1066.08,204.26,115.30000000000001,172.62,1066.06,2.8603,2.8676,2.8604,0.007600000000000051
2023-04-03,2.8604,130.0,2,0.0,130.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4908.7,44.08,0.0,0.0,141.27,0.0,0.0,0.0,0.0,19.81,0.0,84.93,6.217248937900877e-15,-0.01999999999999691,-0.00999999999999912,0.02999999999999936,238.26,184.26,273.13,1281.3700000000001,238.24,184.25,273.15,1281.36,2.8528,2.8551,2.8584,-0.0019999999999997797
2023-04-04,2.8584,440.0,5,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8263.74,43.13,0.0,0.0,141.16,0.0,0.0,0.0,0.0,19.88,0.0,84.94,-0.009999999999999787,1.7763568394002505e-15,1.5126788710517758e-15,-0.01000000000001311,165.68,132.57,171.22,1159.73,165.68,132.57,171.23,1159.74,2.8604,2.8556,2.8605,0.0020999999999999908
2023-04-06,2.8605,587.6,8,200.0,387.6,200.0,1,0,0,0,0,0,0,0,0,0.0,0.0,54.48,68.85,73.47,0.0,0,4109.53,45.5,0.0,0.0,140.69,0.0,0.0,0.0,0.0,19.86,0.0,85.12,-0.00999999999999801,3.552713678800501e-15,7.993605777301127e-15,0.0,116.55,187.88,448.67,1045.07,116.57,187.89,448.67,1045.05,2.8584,2.8532,2.8464,-0.014100000000000001
2023-04-07,2.8464,527.0,4,918.9,-391.9,918.9,1,0,0,0,0,0,0,0,0,0.0,89.69,0.0,0.0,0.0,0.0,0,7223.16,47.74,0.0,0.0,140.62,952.89,956.93,1415.62,114.8,0.0,112.04,0.0,0.009999999999997058,-0.009999999999999565,-0.010000000000004755,1.2212453270876722e-15,143.06,111.76,229.78,987.15,143.06,111.76,229.8,987.14,2.8605,2.8603,2.8455,-0.0009000000000001229
2023-04-10,2.8455,570.0,5,280.0,290.0,280.0,3,0,0,0,0,0,0,0,0,298.76,0.0,0.0,0.0,0.0,0.0,0,3282.35,54.72,0.0,0.0,140.62,0.0,0.0,0.0,0.0,19.66,0.0,84.18,0.01000000000000334,0.009999999999999343,0.010000000000002451,1.0658141036401503e-14,233.03,127.80000000000001,325.3,1203.56,233.0,127.80999999999999,325.32,1203.56,2.8464,2.8528,2.8203,-0.02519999999999989
2023-04-11,2.8203,460.0,5,320.0,140.0,320.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3046.61,49.27,0.0,0.0,140.0,0.0,0.0,0.0,0.0,19.64,0.0,85.61,-1.7763568394002505e-15,0.0,8.881784197001252e-16,0.010000000000005116,176.89,127.41,217.54999999999998,1231.97,176.9,127.41,217.54999999999998,1231.98,2.8455,2.8604,2.8158,-0.0045000000000001705
