date,yield_10y,stage1_pred__liquidity__dr001__t+20,stage1_pred__liquidity__dr007__t+20,stage1_pred__liquidity__r001__t+20,stage1_pred__liquidity__r007__t+20,stage1_pred__liquidity__fr007__t+20,stage1_pred__liquidity__gc001__t+20,stage1_pred__liquidity__gc007__t+20,stage1_pred__liquidity__spread_r007_dr007__t+20,stage1_pred__liquidity__spread_gc007_r007__t+20,stage1_pred__liquidity__spread_fr007_r007__t+20,stage1_pred__demand__银行__t+20,stage1_pred__demand__基金__t+20,stage1_pred__demand__保险__t+20,stage1_pred__demand__券商__t+20,stage1_pred__demand__理财子__t+20,stage1_pred__demand__其他__t+20,omo_net,omo_inject,omo_withdraw,lpr_1y,lpr_5y,feat__yield_10y__lag1,feat__yield_10y__lag5,label__yield_10y__t+20
2022-09-15,2.6625,1.1977462,1.5179318,1.3146963,1.664449,1.5720551,1.5966885,1.6266164,0.12789845,-0.029510787,-0.07468565,4.201999,-1.5508251,0.04800311,-0.97858846,-0.077758096,0.21814154,120.0,120.0,0.0,3.65,4.3,2.6625,2.6215,2.7002
2022-09-16,2.673,1.2259061,1.5449071,1.3118304,1.6748264,1.6129527,1.5850905,1.6436505,0.12716772,-0.040488165,-0.036655772,1.4196103,-1.6988395,0.24695593,0.08798353,-0.48532632,0.20899113,240.0,260.0,20.0,3.65,4.3,2.6625,2.6256,2.7052
2022-09-19,2.675,1.1861293,1.5448068,1.2842119,1.6732868,1.6119229,1.7795973,1.777827,0.11561285,0.007880525,-0.048047666,3.839031,-2.4588687,0.21861498,-0.7733204,-0.032324903,0.6023099,190.0,210.0,20.0,3.65,4.3,2.673,2.635,2.7175
2022-09-20,2.664,1.2680887,1.7115757,1.4087064,1.7799013,1.7230533,1.780207,1.8247828,0.106479615,0.018308822,-0.06763309,1.5113382,-1.4392716,-0.062202,-0.62341,-0.13013825,0.39857796,160.0,180.0,20.0,3.65,4.3,2.675,2.6427,2.7278
2022-09-21,2.6451,1.475969,1.7347654,1.6473366,1.8487978,1.7846358,1.7135316,1.7655433,0.0995504,-0.07424472,-0.07870552,2.2067714,-2.181632,-0.02081396,-0.46983445,-0.092217326,-0.044264182,210.0,230.0,20.0,3.65,4.3,2.664,2.6625,2.7153
2022-09-22,2.6501,1.7431486,1.8885245,2.0413508,2.4930158,2.0912378,1.7728263,1.77919,0.5518286,-0.6769472,-0.34280068,2.934858,-1.5806825,0.13117921,-0.83394194,-0.113395765,0.015986754,1330.0,1350.0,20.0,3.65,4.3,2.6451,2.6625,2.7278
2022-09-23,2.6802,1.7426337,2.0031867,1.9258746,2.3601596,2.1808918,1.8557456,1.8836578,0.2993341,-0.47571024,-0.1329631,-1.6666292,-1.4837885,0.71366805,2.711993,-0.41882595,0.6096373,1730.0,1750.0,20.0,3.65,4.3,2.6501,2.673,2.7025
2022-09-26,2.7154,1.632544,2.0017092,1.7644635,2.1473577,2.1499438,1.9633027,2.4407606,0.16700134,0.26277456,-0.030617323,2.944635,-3.96851,0.46849015,-3.272484,-0.1144771,1.014273,1980.0,2000.0,20.0,3.65,4.3,2.6802,2.675,2.6953
2022-09-27,2.7051,1.3681314,1.9831265,1.4636447,2.0533452,2.0483842,1.9753879,2.6906033,0.102764584,0.5621713,-0.036760807,2.2465806,-1.7013495,-0.00856174,1.5019757,-0.01944911,0.53118527,1800.0,1870.0,70.0,3.65,4.3,2.7154,2.664,2.6653
2022-09-28,2.7401,1.6532028,1.8971897,1.9486222,1.993413,1.9082147,2.0529795,2.943312,0.09207442,0.9721145,-0.054892767,2.159623,-2.849701,0.061663087,0.46131685,-0.02865661,-0.72204846,1840.0,1860.0,20.0,3.65,4.3,2.7051,2.6451,2.6433
2022-09-29,2.7501,1.7809554,1.7777407,1.9794798,2.0315228,1.9355129,2.508604,2.918686,0.22087543,0.847224,-0.06595672,0.6802665,3.8788173,-2.0358577,-1.7784559,-0.19587417,-1.9144323,-5940.0,170.0,6110.0,3.65,4.3,2.7401,2.6501,2.6629
2022-09-30,2.7601,1.7061592,1.7445015,1.7382497,1.8204803,1.794929,3.3539774,3.2488792,0.101458214,1.4676086,-0.017645916,-0.2443757,-0.88994706,0.41239357,0.64032805,-0.25690582,0.84875506,20.0,20.0,0.0,3.65,4.3,2.7501,2.6802,2.6854
2022-10-08,2.7626,1.3974277,1.6644045,1.4877753,1.7759362,1.7233111,2.8122807,2.8363957,0.07952461,1.107045,-0.047656048,7.323848,2.820817,-0.36763653,-3.201333,0.022084566,-1.3025471,-910.0,20.0,930.0,3.65,4.3,2.7601,2.7154,2.6776
2022-10-09,2.7452,1.4087406,1.6444534,1.5138115,1.7223918,1.7109439,2.3604722,1.9786224,0.07764809,0.2793327,0.014174355,-13.580503,2.460697,-0.16560669,0.89594966,-0.14438258,1.3071829,-600.0,20.0,620.0,3.65,4.3,2.7626,2.7051,2.7023
2022-10-10,2.7402,1.6553109,1.7831147,1.7698989,1.8344188,1.8299184,1.7005314,1.738998,0.02995416,-0.10828176,0.0033951593,1.7168853,-2.1178598,-0.015860729,0.3971111,0.20079955,0.6780348,-650.0,20.0,670.0,3.65,4.3,2.7452,2.7401,2.7003
2022-10-11,2.7426,1.7247187,1.8433479,1.8766464,1.9315484,1.8660737,1.6213049,1.6958034,0.14449711,-0.311118,-0.064778246,2.734263,-1.8028325,0.40960076,-0.97174656,0.013463834,0.13482492,-750.0,20.0,770.0,3.65,4.3,2.7402,2.7501,2.6853
2022-10-12,2.7352,1.8394272,1.8861878,1.9223877,2.0249627,1.9688501,1.5852181,1.669684,0.14279677,-0.35432604,-0.04345773,1.6602594,-0.8965358,-0.2197395,-0.81264424,-0.0949091,-0.7512651,-560.0,20.0,580.0,3.65,4.3,2.7426,2.7601,2.6953
2022-10-13,2.7252,1.7159953,1.8599169,1.8273028,1.9226002,1.8571498,1.6696535,1.6822885,0.078646734,-0.22535612,-0.053708464,3.4879332,-1.4246298,-0.13694286,-4.218028,0.10511272,0.4330022,-190.0,20.0,210.0,3.65,4.3,2.7352,2.7626,2.7028
2022-10-14,2.6977,1.6845082,1.8079431,1.7195799,1.8572668,1.8438988,1.6153823,1.6367544,0.08772728,-0.17875007,-0.03562996,1.5104997,-0.6336132,0.1853494,4.279507,0.04647855,0.8601057,0.0,20.0,20.0,3.65,4.3,2.7252,2.7452,2.7354
2022-10-17,2.7002,1.6185476,1.8106889,1.6473775,1.857852,1.8195628,1.5861919,1.6559936,0.090607926,-0.18239695,-0.05052968,5.271448,-2.405359,0.14199749,-4.115972,-0.12170084,0.6538005,0.0,20.0,20.0,3.65,4.3,2.6977,2.7402,2.8354
2022-10-18,2.7002,1.73674,1.9047922,1.831736,2.0053515,1.9224721,1.5656916,1.6171966,0.11408326,-0.33865786,-0.058393247,3.4478836,-2.570203,-0.49960893,-2.4010406,-0.03754022,0.26408678,0.0,20.0,20.0,3.65,4.3,2.7002,2.7426,2.8155
2022-10-19,2.7052,1.8017027,1.9280651,1.8881319,1.9542445,1.8915367,1.5862483,1.5967277,0.104883194,-0.3104155,-0.078555204,4.5799527,-0.68481886,-0.28934696,-5.281535,-0.08710226,0.8911941,0.0,20.0,20.0,3.65,4.3,2.7002,2.7352,2.8329
2022-10-20,2.7175,1.6377147,1.8180856,1.695076,2.0093222,1.901822,1.616771,1.6333467,0.21424764,-0.23861274,-0.098654985,2.0505905,-1.5915626,0.036334265,-0.59520835,-0.13272,0.23421122,80.0,100.0,20.0,3.65,4.3,2.7052,2.7252,2.8026
2022-10-21,2.7278,1.301281,1.7238878,1.4445211,1.836365,1.8067095,1.760926,2.1555202,0.13606407,0.33728686,-0.028642554,-2.2396507,5.1418457,0.11043696,-1.946738,-0.62630826,1.3501955,2280.0,2300.0,20.0,3.65,4.3,2.7175,2.6977,2.825
2022-10-24,2.7153,1.1798958,1.7059194,1.2904247,1.8635441,1.7471198,2.2934413,2.642157,0.16285896,0.69127536,-0.104506336,-3.8019686,7.3771024,0.049834598,-2.7530208,-0.15287888,0.4422476,2780.0,2800.0,20.0,3.65,4.3,2.7278,2.7002,2.818
2022-10-25,2.7278,0.88388646,1.6368923,1.0496185,1.883886,1.7488596,2.1299176,2.1974967,0.2139939,0.39429653,-0.11728469,-1.3025827,-0.9261887,-0.09932673,-2.3253796,0.12046709,0.3432827,2380.0,2400.0,20.0,3.65,4.3,2.7153,2.7002,2.8276
2022-10-26,2.7025,1.013439,1.6228935,1.1325724,1.8775171,1.7586904,1.9123191,2.0346916,0.22897989,-0.024760876,-0.095488384,1.8884003,-2.0949285,0.054497,-0.44330215,0.014685634,-0.2814719,880.0,900.0,20.0,3.65,4.3,2.7278,2.7052,2.7975
2022-10-27,2.6953,1.0912228,1.7273117,1.1483966,2.1547003,2.0268524,2.0094516,2.1058555,0.35633194,-0.07694972,-0.10180062,1.8801317,-1.027227,0.019211005,-0.98371637,0.035483874,-0.016954126,600.0,750.0,150.0,3.65,4.3,2.7025,2.7175,2.795
2022-10-28,2.6653,1.0445595,1.7555948,1.1843507,2.090083,2.1178622,2.0651762,1.9391067,0.3239129,-0.13328809,0.029126048,2.607459,-1.1015037,0.77667946,-0.47216454,0.08909306,-0.44612184,-2150.0,150.0,2300.0,3.65,4.3,2.6953,2.7278,2.83
2022-10-31,2.6433,0.99981654,1.8513807,1.1511413,2.174039,2.0688713,2.0191052,1.98583,0.25345138,-0.30150092,-0.026190858,-0.9636298,4.595002,0.04197829,-3.5681794,0.026105873,0.08276659,-2620.0,180.0,2800.0,3.65,4.3,2.6653,2.7153,2.86
2022-11-01,2.6629,1.0769806,1.8513741,1.2149967,2.0823336,2.1225834,1.7823577,1.7199522,0.27863917,-0.3018759,-0.032305382,0.4435582,1.1012992,-0.2597095,-4.1756454,0.08075295,0.052158535,-2330.0,70.0,2400.0,3.65,4.3,2.6433,2.7278,2.88
2022-11-02,2.6854,1.5028696,1.9659973,2.0362482,2.1482844,2.1266186,1.6304183,1.6830461,0.23879923,-0.47310847,-0.098312505,2.0895271,-1.6527123,-0.76484185,-0.7314077,-0.06515941,0.020720584,-870.0,30.0,900.0,3.65,4.3,2.6629,2.7025,2.885
2022-11-03,2.6776,1.4294401,1.6958385,1.5169209,1.9048789,1.8013983,1.7086585,1.6856699,0.18219206,-0.1636569,-0.09645476,2.517221,-1.1205578,-0.09991151,-2.5202925,0.013985751,0.31146675,-680.0,20.0,700.0,3.65,4.3,2.6854,2.6953,2.86
2022-11-04,2.7023,1.130327,1.6080447,1.2331147,1.7733586,1.7390018,1.7984847,1.7806674,0.14884631,0.022945728,-0.053393774,1.3360881,-1.1367362,-0.22936104,-4.262034,0.037333243,0.90240484,-130.0,20.0,150.0,3.65,4.3,2.6776,2.6653,2.8676
2022-11-07,2.7003,1.0634288,1.6212684,1.181666,1.7887329,1.7064443,1.7989376,1.8683382,0.14803736,0.14883278,-0.047172062,1.1143094,0.24492544,-0.04874635,-2.020268,-0.06509918,0.6764174,-100.0,80.0,180.0,3.65,4.3,2.7023,2.6433,2.8902
2022-11-08,2.6853,1.0065778,1.608903,1.1203393,1.8436594,1.6498301,1.7922366,1.868431,0.18000807,0.02152571,-0.10835883,1.7806596,0.4763118,-0.07359771,-1.1567111,0.03145597,0.2912136,20.0,90.0,70.0,3.65,4.3,2.7003,2.6629,2.9152
2022-11-09,2.6953,1.0450276,1.6442341,1.2260981,1.819401,1.7042354,1.8359894,1.8445367,0.1837319,0.027068773,-0.1324144,6.614823,-0.20536458,-0.48447743,0.4641397,-0.10390327,-0.14936222,90.0,120.0,30.0,3.65,4.3,2.6853,2.6854,2.8702
2022-11-10,2.7028,1.1095738,1.6599281,1.2431593,1.8683728,1.7288793,1.912775,1.8601166,0.22325645,-0.17104378,-0.17657925,4.4570527,-2.9732852,-0.08769547,-2.5489104,-0.09204652,-0.08988728,30.0,50.0,20.0,3.65,4.3,2.6953,2.6776,2.8853
2022-11-11,2.7354,1.1285834,1.7271086,1.325614,1.8690953,1.7572744,1.911865,1.9851364,0.17337109,-0.03221599,-0.115460746,3.463391,-3.9281795,0.56597185,1.1542519,-0.07192326,1.3874979,1700.0,1720.0,20.0,3.65,4.3,2.7028,2.7023,2.8903
2022-11-14,2.8354,1.0578082,1.5923936,1.189273,1.8202353,1.6742699,1.9269729,1.9928931,0.20299177,0.14218573,-0.09662017,0.07700347,0.12819573,0.03336665,-3.0412858,0.18487458,0.42199343,630.0,710.0,80.0,3.65,4.3,2.7354,2.7003,2.8902
2022-11-15,2.8155,1.0857521,1.6751565,1.2323364,2.0041146,1.8377202,2.1615553,2.1804426,0.27976793,0.07512542,-0.17849202,3.5105033,-1.3759426,-0.06479931,-1.3858308,-0.0479295,0.27890912,1230.0,1320.0,90.0,3.65,4.3,2.8354,2.6853,2.8952
2022-11-16,2.8329,1.1753916,1.6734688,1.3139908,2.1058624,1.8385972,2.0087562,2.0309267,0.44730166,-0.11215546,-0.2852602,3.0523024,-2.0109131,-0.037523236,-1.3277931,0.12818907,0.042131387,90.0,210.0,120.0,3.65,4.3,2.8155,2.6953,2.8655
2022-11-17,2.8026,1.1268051,1.5639677,1.2965794,2.128844,1.9357255,1.8741318,1.9400374,0.5301004,-0.17925617,-0.14439945,2.842898,-0.35261413,-0.21582927,-2.358051,-0.23348863,0.28010374,-20.0,30.0,50.0,3.65,4.3,2.8329,2.7028,2.8829
2022-11-18,2.825,1.2960985,1.7890203,1.4336035,2.132743,1.9683077,1.9119194,1.9762015,0.32246628,-0.050735675,-0.19926053,0.78903794,-1.012617,0.16144511,-0.4067037,-0.13118185,0.3396168,-1700.0,20.0,1720.0,3.65,4.3,2.8026,2.7354,2.8856
2022-11-21,2.818,1.2198044,1.7832147,1.344148,2.0695024,1.9263186,1.648667,1.8424743,0.2444202,-0.19952647,-0.16265824,3.1565597,-0.86575496,-0.07768445,-4.234503,0.021127082,0.5776992,-690.0,20.0,710.0,3.65,4.3,2.825,2.8354,2.8632
2022-11-22,2.8276,1.1596689,1.7950836,1.3617575,2.085159,1.9221785,1.7206962,2.0213282,0.36435485,-0.08660526,-0.1635165,4.174137,-0.8418304,-0.01081303,-1.6376282,0.13810983,0.20322248,-1240.0,80.0,1320.0,3.65,4.3,2.818,2.8155,2.8732
2022-11-23,2.7975,0.9525461,1.660099,1.1456589,2.0867467,1.9630114,1.6601876,1.8613161,0.36535856,-0.17832126,-0.07574587,2.8936298,-1.6942673,-0.09430641,-2.5395951,-0.052338377,-0.012117862,-130.0,80.0,210.0,3.65,4.3,2.8276,2.8329,2.8606
2022-11-24,2.795,0.70706105,1.5379996,0.9228889,2.0327806,1.8053657,1.906194,2.0890305,0.47399873,0.009954474,-0.20177664,3.7493374,-0.807596,-0.62201506,-0.9198102,-0.16372451,0.5952695,520.0,550.0,30.0,3.65,4.3,2.7975,2.8026,2.8503
2022-11-25,2.83,0.61915094,1.5503075,0.9029905,2.0742245,1.8527198,2.093405,2.143485,0.46418357,0.06268024,-0.16422382,1.8503693,-2.079544,0.07875307,1.6350516,-0.26919028,0.6661121,780.0,800.0,20.0,3.65,4.3,2.795,2.825,2.8251
2022-11-28,2.86,0.7700939,1.8708887,0.9982838,3.5945725,2.057308,2.9385295,2.315722,1.7265553,-0.9415572,-1.4855704,5.723386,-3.0594468,0.23439218,-2.8555493,-0.101101935,0.7585245,1680.0,1750.0,70.0,3.65,4.3,2.83,2.818,2.8378
2022-11-29,2.88,0.6672302,1.8785557,0.9195659,3.9493175,4.7463207,2.4730473,2.1285613,2.0784895,-1.4325813,0.5840162,2.971827,-2.5707755,-0.46927744,-0.76958877,0.25420713,-0.34635687,20.0,100.0,80.0,3.65,4.3,2.86,2.8276,2.8657
2022-11-30,2.885,0.52975595,2.1183407,0.8200553,4.083056,4.773923,1.8585905,1.9517748,1.9583546,-2.1416926,0.6370677,0.89645225,-1.6547569,0.13627344,-2.27687,0.10794821,-0.15333061,-60.0,20.0,80.0,3.65,4.3,2.88,2.7975,2.8503
2022-12-01,2.86,0.6856189,2.2709484,1.0294638,3.103013,3.255569,1.7759455,1.8018979,0.7438985,-1.103613,0.0592249,2.4739456,-1.0692363,-0.37862444,-3.2666447,-0.12071161,0.45565563,-530.0,20.0,550.0,3.65,4.3,2.885,2.795,2.8376
2022-12-02,2.8676,1.7557173,2.190768,2.1413505,2.5758607,2.8179321,1.7635674,1.868018,0.3282084,-0.5760193,0.12128206,1.4770169,-1.172154,0.3058199,-2.633478,-0.112763375,0.50772005,-780.0,20.0,800.0,3.65,4.3,2.86,2.83,2.8353
2022-12-05,2.8902,1.7839867,2.2248986,2.143518,2.6437945,2.780329,1.8485082,1.9655699,0.41383687,-0.65915686,0.04300461,3.4006748,-1.1734458,-2.3166409,-2.4375522,-0.22865681,0.38384405,-1680.0,20.0,1700.0,3.65,4.3,2.8676,2.86,2.8353
2022-12-06,2.9152,1.3610721,1.7070196,1.5304661,2.1333869,1.9966496,1.8874365,1.9367858,0.42667398,-0.25796604,-0.052181095,4.5690084,-0.3632303,-10.657994,-12.111583,11.437569,3.5823526,-80.0,20.0,100.0,3.65,4.3,2.8902,2.88,2.8228
2022-12-07,2.8702,0.96175617,1.5336471,1.1325822,1.9511391,1.771505,1.8319845,1.9101803,0.4067589,-0.009953652,-0.122314535,3.5867748,-1.5251498,-15.142989,-1.4003116,-5.0967197,5.008559,0.0,20.0,20.0,3.65,4.3,2.9152,2.885,2.8103
2022-12-08,2.8853,0.6899148,1.4948018,0.8717372,1.9652549,1.8149139,1.8245159,1.9454321,0.37772688,-0.06936713,-0.10177829,3.9429598,-1.1896899,-12.653266,-2.1202188,-4.3038483,3.6338305,0.0,20.0,20.0,3.65,4.3,2.8702,2.86,2.8304
2022-12-09,2.8903,0.7567607,1.5526301,0.96563905,1.9968662,1.8177428,1.8916837,1.9774858,0.4170447,-0.051801756,-0.116765976,2.3496208,-0.8234832,-2.6501634,-16.54115,-5.572959,4.4038515,0.0,20.0,20.0,3.65,4.3,2.8853,2.8676,2.8328
2022-12-12,2.8902,0.71336824,1.6948546,0.9208853,1.960754,1.810779,1.9359488,2.0696278,0.22444296,0.13474844,-0.0980277,0.93342525,-3.551699,-9.950415,-4.1005683,-2.1965876,0.65819013,0.0,20.0,20.0,3.65,4.3,2.8903,2.8902,2.8428
2022-12-13,2.8952,1.1479822,1.8791618,1.3440195,2.1674585,1.9996511,2.037678,2.23602,0.22824682,-0.023837207,-0.11777777,7.804862,-2.4743142,-1.7243017,-15.693814,-0.6213824,7.633972,0.0,20.0,20.0,3.65,4.3,2.8902,2.9152,2.8602
2022-12-14,2.8655,1.3954645,2.0121782,1.5984468,2.372262,2.2232587,1.9415354,2.0854356,0.36022234,-0.2327344,-0.10911681,7.6345396,-14.001334,1.3931919,4.315952,-0.23216714,-2.1572402,390.0,410.0,20.0,3.65,4.3,2.8952,2.8702,2.8603
2022-12-15,2.8829,1.4497094,1.9592222,1.5829568,2.2419126,2.1727066,1.9663628,2.1412091,0.25140673,-0.11302407,-0.06522858,3.2515986,-3.3914216,2.1269426,1.1396606,0.7974002,0.8418175,830.0,850.0,20.0,3.65,4.3,2.8655,2.8853,2.8778
2022-12-16,2.8856,1.3013123,1.921975,1.4627924,2.0938168,2.087221,2.209973,2.278962,0.16935381,0.21296921,-0.05883821,5.9570684,-5.6717277,0.04501245,-9.2434845,-9.171319,4.2533207,1440.0,1460.0,20.0,3.65,4.3,2.8829,2.8903,2.901
2022-12-19,2.8632,1.5432373,2.1571367,1.7090858,2.2285357,2.1827664,2.1685765,2.3715558,0.12612519,0.108318,-0.064886376,18.308926,-13.0429535,0.63062346,-26.160217,-0.44039133,3.9212985,1580.0,1600.0,20.0,3.65,4.3,2.8856,2.8902,2.9167
2022-12-20,2.8732,1.820562,2.2904415,2.0244703,2.3425434,2.4636047,2.1039982,2.2971885,0.17110598,-0.031833664,0.09324402,3.5878212,-9.176162,0.8183464,-3.941874,-0.24842113,7.2491875,1550.0,1570.0,20.0,3.65,4.3,2.8632,2.8952,2.9017
2022-12-21,2.8606,1.7273421,2.1880827,1.8839443,2.4200003,2.5606987,2.2335982,2.4778523,0.14564353,0.08964529,0.13478136,4.895852,-2.9347079,-0.26167366,-2.590953,-1.687571,6.974691,1640.0,2050.0,410.0,3.65,4.3,2.8732,2.8655,2.9222
2022-12-22,2.8503,1.6334386,2.3129234,1.7371541,2.4020984,2.379368,2.1963718,2.6193643,0.10655238,0.20469043,-0.018889878,-0.48392573,9.424135,-0.31430036,-15.717384,1.2151997,9.09291,2070.0,2160.0,90.0,3.65,4.3,2.8606,2.8829,2.9145
2022-12-23,2.8251,1.7143946,1.998281,1.7139208,2.0448189,2.028784,3.274704,4.139269,0.06507163,2.1341777,-0.031171298,-2.5908995,-3.384452,-0.011796066,7.0396576,-2.1015136,5.5543323,2030.0,2080.0,50.0,3.65,4.3,2.8503,2.8856,2.9331
2022-12-26,2.8378,1.4469553,1.879497,1.4689902,1.9441488,1.9715774,3.220583,4.9710507,0.07075169,3.0654013,0.0074247047,3.491462,-3.1722958,0.12225218,-0.01899378,-0.21673428,0.04828182,1830.0,2020.0,190.0,3.65,4.3,2.8251,2.8632,2.9341
2022-12-27,2.8657,1.205314,1.877343,1.2652167,1.9358512,1.9081016,3.5586677,4.8611283,0.09362053,3.0331917,-0.0388682,3.1151342,-3.739519,0.20378178,-1.7633128,-0.5293226,0.47914615,2010.0,2100.0,90.0,3.65,4.3,2.8378,2.8732,2.9219
2022-12-28,2.8503,1.4738681,2.045292,1.5769145,2.1822083,2.1310995,4.9100065,4.664409,0.10488288,2.491311,-0.021203557,1.3873074,-2.041676,0.41001093,13.565864,0.37456402,-5.968567,1810.0,1830.0,20.0,3.65,4.3,2.8657,2.8606,2.9133
2022-12-29,2.8376,1.9778633,2.1432047,2.368179,2.3313973,2.2097318,4.908517,4.0384426,0.15892288,1.6388459,-0.07816253,0.84656334,-1.4324696,0.46240997,-0.8533406,-3.666251,1.030332,0.0,0.0,0.0,3.65,4.3,2.8503,2.8503,2.8977
2022-12-30,2.8353,2.0389025,2.0193212,2.112418,2.1653683,2.0737383,3.5749247,2.5875452,0.14571825,0.40199542,-0.09583014,11.866918,18.69006,-1.1605146,0.118905365,0.034131084,-15.390369,-5340.0,500.0,5840.0,3.65,4.3,2.8376,2.8251,2.9101
2022-12-31,2.8353,1.615132,1.9223585,1.7356427,2.103314,2.0630658,2.7284694,2.3185666,0.16926949,0.22233303,-0.04304396,-4.9570384,18.600647,-1.8636731,8.484014,-5.637028,-33.864548,,,,3.65,4.3,2.8353,2.8378,2.897
2023-01-03,2.8228,1.3770545,1.90457,1.4739251,2.0236948,1.998267,2.1645365,2.1775692,0.16358276,0.1410115,-0.0168093,-48.166576,37.28732,-1.4818913,14.316063,2.3704684,-11.472621,-3270.0,30.0,3300.0,3.65,4.3,2.8353,2.8657,2.8943
2023-01-04,2.8103,1.7987101,1.9887977,1.878028,2.1293824,2.0615916,2.0526881,2.064678,0.15469842,-0.108527526,-0.090072796,11.92983,-8.74354,0.25080204,5.133111,2.1214275,-7.5119023,-3560.0,20.0,3580.0,3.65,4.3,2.8228,2.8503,2.9017
2023-01-05,2.8304,2.2654395,2.1150901,2.4245665,2.3987453,2.25998,2.097686,2.1062846,0.2851029,-0.27814153,-0.11474501,-103.10646,27.002375,5.2631726,68.98687,-4.1417527,11.715674,-3840.0,20.0,3860.0,3.65,4.3,2.8103,2.8376,2.8964
2023-01-06,2.8328,2.318424,2.2040749,2.5723388,2.5269568,2.3582828,2.1160786,2.0867705,0.30920723,-0.31278583,-0.1457694,-83.40051,-7.6175613,-5.5562696,75.4608,0.9817109,18.15991,-410.0,20.0,430.0,3.65,4.3,2.8304,2.8353,2.8973
2023-01-09,2.8428,2.0920653,2.189782,2.245927,2.4276054,2.3497062,2.140561,2.340356,0.24515857,-0.051404316,-0.050544284,-60.415432,7.96724,-2.2239628,49.147884,-1.404762,10.596616,-620.0,20.0,640.0,3.65,4.3,2.8328,2.8353,2.8912
2023-01-10,2.8602,1.7133781,1.9614949,1.8529909,2.176442,2.1422205,2.364637,2.3854167,0.19523606,0.26529655,-0.04349541,-54.97686,23.445824,0.048454914,5.3573813,0.6215802,16.130194,710.0,870.0,160.0,3.65,4.3,2.8428,2.8228,2.9003
2023-01-11,2.8603,1.4566947,1.8964814,1.570417,2.096523,1.9979616,2.186462,2.365909,0.18973103,0.28258836,-0.048236288,-3.2645357,32.81884,-0.5687271,-30.117401,-7.5789046,3.9331622,1150.0,1170.0,20.0,3.65,4.3,2.8602,2.8103,2.8943
2023-01-12,2.8778,1.452539,1.9587808,1.5685462,2.126644,2.1106906,2.2893813,2.418856,0.20360076,0.211872,-0.042502295,-80.87225,12.102948,-0.22036102,61.011917,0.236035,6.2759833,1300.0,1320.0,20.0,3.65,4.3,2.8603,2.8304,2.8914
2023-01-13,2.901,1.8719128,2.0016897,1.9809965,2.1804984,2.0786178,2.6270092,2.7660108,0.20093088,0.4711113,-0.091103084,-38.91549,51.243916,5.053727,-2.8294525,-3.7123427,-16.926739,1540.0,1560.0,20.0,3.65,4.3,2.8778,2.8328,2.8918
2023-01-16,2.9167,1.9699541,2.076425,2.1610615,2.2114177,2.1266568,3.0814042,3.0705552,0.143583,0.6180218,-0.10156069,-59.487053,12.153759,-0.8629742,78.28173,-2.8299356,-23.210459,5040.0,5060.0,20.0,3.65,4.3,2.901,2.8428,2.8907
2023-01-17,2.9017,2.0870144,2.1879582,2.4191203,2.5972023,2.4600322,2.5882828,2.9031262,0.36747652,0.18308353,-0.15491213,-49.484573,14.001646,0.03580704,26.663193,-1.0050492,3.1413646,5150.0,5800.0,650.0,3.65,4.3,2.9167,2.8602,2.892
2023-01-18,2.9222,2.1066644,2.1108646,2.267669,2.3695629,2.2557406,2.0484571,2.3026907,0.2480399,-0.0006930554,-0.08438364,44.9803,-8.49991,-6.381392,4.204388,-0.9866328,-39.006405,4670.0,5320.0,650.0,3.65,4.3,2.9017,2.8603,2.917
2023-01-19,2.9145,2.0503051,2.1176736,2.1776767,2.284951,2.1672015,2.8752646,2.8820713,0.23244967,0.5673301,-0.12894647,159.24318,-30.00578,-10.47037,-79.448845,0.3760961,-32.712105,3260.0,3810.0,550.0,3.65,4.3,2.9222,2.8778,2.919
2023-01-20,2.9331,1.773919,2.146825,1.8661989,2.5647428,2.601326,2.854464,2.486058,0.44858754,-0.15519473,-0.026426682,0.28429642,-10.022517,1.2100832,46.64051,-3.166127,-36.312862,-4760.0,2220.0,6980.0,3.65,4.3,2.9145,2.901,2.9175
2023-01-28,2.9341,1.5228102,2.144324,1.6277043,2.5175307,2.550135,2.4787052,2.299043,0.29517308,-0.16301638,0.041607942,7.502402,-1.5484234,3.613846,3.0516808,-1.9046375,-13.999406,1280.0,1280.0,0.0,3.65,4.3,2.9331,2.9167,2.922
2023-01-29,2.9219,1.4492283,2.2352898,1.5474592,2.52301,2.5563679,2.256503,2.2444386,0.271984,-0.29149967,0.030759774,-52.087864,-6.0930314,5.105905,37.74006,0.6688064,14.193605,990.0,1730.0,740.0,3.65,4.3,2.9341,2.9017,2.9126
2023-01-30,2.9133,1.8231325,2.2620432,1.9306537,2.6053238,2.537348,2.0300071,2.127658,0.35944876,-0.4783886,-0.06420268,-85.381355,35.110508,-2.0988553,77.69442,-5.6901507,-7.52176,1700.0,4760.0,3060.0,3.65,4.3,2.9219,2.9222,2.9117
2023-01-31,2.8977,2.0531013,2.3291175,3.5257864,2.8978455,2.753578,2.03247,2.0792944,0.53244835,-0.7729352,-0.13184606,-57.519234,5.8802767,6.7244534,52.72495,-1.8073878,-14.678826,-2920.0,1550.0,4470.0,3.65,4.3,2.9133,2.9145,2.9017
