date,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油,omo_net,omo_inject,omo_withdraw,lpr_1y,lpr_5y,gov_net_financing,net_financing_total,银行,基金,保险,券商,理财子,其他,label__demand__银行__t+20,label__demand__基金__t+20,label__demand__保险__t+20,label__demand__券商__t+20,label__demand__理财子__t+20,label__demand__其他__t+20
2023-01-16,370.0,4,1300.0,-930.0,1300.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3809.83,42.85,0.0,0.0,137.16,0.0,0.0,0.0,0.0,22.96,0.0,84.46,5040.0,5060.0,20.0,3.65,4.3,,-930.0,168.81,-81.65,7.729999999999999,-97.97,-1.82,4.910000000000001,-58.250000000000014,8.51,-1.7699999999999998,81.66,-3.35,-26.81
2023-01-17,530.0,6,150.0,380.0,150.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3930.86,38.99,0.0,0.0,136.97,0.0,0.0,0.0,0.0,22.53,0.0,85.92,5150.0,5800.0,650.0,3.65,4.3,,380.0,9.83000000000002,-41.28,2.1100000000000003,5.790000000000002,0.7000000000000002,22.880000000000003,-71.2,28.16,0.47,36.27,0.0999999999999998,6.18
2023-01-18,2210.0,7,600.0,1610.0,600.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4149.01,36.66,0.0,27.1,136.88,0.0,0.0,0.0,0.0,22.96,0.0,84.98,4670.0,5320.0,650.0,3.65,4.3,,1610.0,-5.0600000000000005,13.41,-2.49,-25.940000000000005,-3.68,23.74,65.39,-17.09,-5.19,3.759999999999998,-0.72,-46.16
2023-01-19,0.0,0,652.0,-652.0,652.0,1,0,0,0,0,0,0,0,0,0.0,0.0,3.75,17.64,23.82,0.0,0,4497.15,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.04,0.0,86.16,3260.0,3810.0,550.0,3.65,4.3,,-652.0,8.820000000000007,21.44,-2.79,-57.53,4.07,25.96,146.79999999999995,-17.4,-10.75,-88.88999999999999,0.32,-30.08
2023-01-20,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,241.34,87.57,0.0,0.0,0.0,0.0,0,4714.31,18.03,0.0,0.0,0.0,1160.59,1029.75,2178.08,0.0,23.25,0.0,87.63,-4760.0,2220.0,6980.0,3.65,4.3,,0.0,-39.52,-0.1300000000000003,0.0999999999999999,20.67,-2.62,21.51,-12.109999999999992,-8.669999999999998,1.61,57.47,-3.21,-35.09
2023-01-28,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,76324.51,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.24,0.0,0.0,1280.0,1280.0,0.0,3.65,4.3,,0.0,0.3899999999999997,0.0,0.0,-0.4,0.0,0.0,3.719999999999999,-5.24,4.59,15.71,-3.67,-15.12
2023-01-29,0.0,0,943.9,-943.9,943.9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,58773.47,20.15,434.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,1730.0,740.0,3.65,4.3,,-943.9,5.08,0.0,0.0,-0.89,-1.18,-3.0,-60.27999999999999,-11.03,6.56,44.2,1.59,18.98
2023-01-30,160.0,2,1303.7,-1143.7,1303.7,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,44001.43,26.66,0.0,0.0,136.87,0.0,0.0,0.0,0.0,23.17,0.0,84.9,1700.0,4760.0,3060.0,3.65,4.3,,-1143.7,-48.24,14.17,-0.6300000000000003,67.2,4.18,-36.67,-92.15,33.059999999999995,-3.38,79.55,-6.029999999999999,-11.06
2023-01-31,410.0,5,0.0,410.0,0.0,0,0,0,0,0,0,0,0,0,246.04,0.0,0.0,0.0,0.0,0.0,67642,36539.08,32.9,0.0,0.0,136.75,0.0,0.0,0.0,0.0,22.65,0.0,84.49,-2920.0,1550.0,4470.0,3.65,4.3,,410.0,-5.640000000000001,-0.9799999999999996,2.25,0.5699999999999983,-8.23,12.03,-62.92,4.0,9.64,69.53999999999999,-1.96,-18.3
2023-02-01,313.1,3,0.0,313.1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30115.17,33.91,0.0,22.6,136.63,0.0,0.0,0.0,0.0,22.63,0.0,82.84,-4010.0,660.0,4670.0,3.65,4.3,,313.1,3.419999999999999,28.81,-1.2499999999999996,-7.53,1.23,-24.68,-10.619999999999996,-15.68,4.630000000000001,26.98,-1.59,-3.6999999999999993
2023-02-02,590.0,8,0.0,590.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,25.47,27.06,33.79,0.0,0,25872.71,31.55,0.0,0.0,136.32,0.0,0.0,0.0,0.0,21.94,0.0,82.17,-2960.0,230.0,3190.0,3.65,4.3,,590.0,17.64,20.81,-3.22,13.08,-5.72,-42.59,69.02,6.109999999999999,0.86,-74.44,0.29,-1.84
2023-02-03,820.0,5,0.0,820.0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.11,0.0,0.0,0.0,0.0,0,27556.79,32.07,0.0,0.0,136.28,1110.0,1006.89,2061.64,119.88,22.71,114.53,79.94,-3730.0,1500.0,5230.0,3.65,4.3,,820.0,-49.51,51.11,-2.170000000000001,9.78,2.31,-11.55,105.85,-17.66,-10.41,-89.44,-1.39,13.05
2023-02-06,180.5,2,1302.0,-1121.5,1302.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13879.97,34.16,0.0,0.0,136.3,0.0,0.0,0.0,0.0,21.78,0.0,80.99,-780.0,3930.0,4710.0,3.65,4.3,,-1121.5,47.16,-18.430000000000003,-0.48,-19.0,2.69,-11.94,-125.31,19.08,-1.53,62.98,-3.96,48.72
2023-02-07,440.0,5,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12172.6,35.43,0.0,0.0,136.17,0.0,0.0,0.0,0.0,21.64,0.0,83.69,4860.0,6410.0,1550.0,3.65,4.3,,440.0,-162.46,48.43,7.52,93.85,-5.79,18.48,-223.32,42.28,0.8400000000000003,151.76999999999998,-0.1899999999999999,28.620000000000005
2023-02-08,1584.6,6,0.0,1584.6,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9910.17,42.0,0.0,31.2,136.25,0.0,0.0,0.0,0.0,21.51,0.0,85.09,3870.0,4530.0,660.0,3.65,4.3,,1584.6,-99.32,-5.58,-6.63,88.30999999999999,0.7799999999999999,22.44,-98.36,60.74,-5.13,-22.130000000000003,6.92,57.95
2023-02-09,557.6,8,200.0,357.6,200.0,1,0,0,0,0,0,0,0,0,0.0,0.0,36.84,62.27,67.7,0.0,0,8629.65,43.51,0.0,0.0,136.31,0.0,0.0,0.0,0.0,20.69,0.0,84.5,1800.0,2030.0,230.0,3.65,4.3,,357.6,-60.35,-14.080000000000002,-3.25,79.75,-1.96,-0.0899999999999998,-46.24,1.0199999999999996,1.42,39.510000000000005,-3.34,7.62
2023-02-10,760.0,5,0.0,760.0,0.0,0,0,0,0,0,0,0,0,0,253.14,88.53,0.0,0.0,0.0,0.0,0,11138.63,43.97,0.0,0.0,136.37,1133.1,995.16,2005.45,117.36,20.49,114.19,86.39,-1040.0,460.0,1500.0,3.65,4.3,,760.0,-54.81999999999999,29.78,-0.8200000000000001,8.439999999999998,0.2500000000000001,17.15,-136.25,52.7,-0.8099999999999998,43.64,-5.82,46.52
2023-02-13,220.0,3,650.0,-430.0,650.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6072.04,37.15,0.0,0.0,137.29,0.0,0.0,0.0,0.0,20.31,0.0,86.61,-3020.0,910.0,3930.0,3.65,4.3,,-430.0,14.78,25.930000000000003,-2.56,-35.3,-8.18,5.319999999999999,-90.31000000000002,66.3,0.4399999999999999,-2.34,3.72,22.2
2023-02-14,2240.0,7,1502.6,737.4,1502.6,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21271.0,41.78,0.0,0.0,137.29,0.0,0.0,0.0,0.0,20.32,0.0,85.58,-4380.0,2030.0,6410.0,3.65,4.3,,737.4,-100.31,10.95,-0.36,83.74,0.47,5.510000000000001,-63.77,96.0,-1.4,-14.87,-0.2699999999999999,-15.65
2023-02-15,303.0,3,0.0,303.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5437.92,40.09,0.0,29.7,137.42,0.0,0.0,0.0,0.0,20.81,0.0,85.38,340.0,4870.0,4530.0,3.65,4.3,,303.0,-25.09,56.18000000000001,6.45,-12.54,-3.04,-21.96,-166.85,89.61,-1.54,21.450000000000003,0.1300000000000001,57.22
2023-02-16,580.0,8,200.7,379.3,200.7,1,0,0,0,0,0,0,0,0,0.0,0.0,45.77,67.58,71.72,0.0,0,4956.3,39.95,0.0,0.0,136.52,0.0,0.0,0.0,0.0,20.57,0.0,85.14,6320.0,8350.0,2030.0,3.65,4.3,,379.3,-58.250000000000014,8.51,-1.7699999999999998,81.66,-3.35,-26.81,-164.03,85.36,-8.43,88.73,-3.3599999999999994,1.74
2023-02-17,360.0,5,0.0,360.0,0.0,0,0,0,0,0,0,0,0,0,0.0,91.13,0.0,0.0,0.0,0.0,0,9547.69,47.73,0.0,0.0,136.61,1094.05,974.66,1991.17,117.48,20.97,113.62,83.0,2240.0,2700.0,460.0,3.65,4.3,,360.0,-71.2,28.16,0.47,36.27,0.0999999999999998,6.18,-259.48,152.45000000000002,5.27,74.58,3.49,23.67
2023-02-20,170.0,2,650.0,-480.0,650.0,1,0,0,0,0,0,0,0,0,255.74,0.0,0.0,0.0,0.0,0.0,0,3800.05,49.3,0.0,0.0,136.9,0.0,0.0,0.0,0.0,20.64,0.0,84.07,590.0,1500.0,910.0,3.65,4.3,,-480.0,65.39,-17.09,-5.19,3.759999999999998,-0.72,-46.16,-96.82,135.79,1.37,-65.82,-0.61,26.08
2023-02-21,430.0,5,817.9,-387.9,817.9,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3498.71,52.41,0.0,0.0,136.86,0.0,0.0,0.0,0.0,20.83,0.0,83.05,970.0,3000.0,2030.0,3.65,4.3,,-387.9,146.79999999999995,-17.4,-10.75,-88.88999999999999,0.32,-30.08,-44.79,66.28999999999999,-1.1400000000000006,-48.39,2.65,25.37
2023-02-22,1585.0,6,0.0,1585.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3343.01,48.46,0.0,30.0,137.28,0.0,0.0,0.0,0.0,21.23,0.0,80.6,-1870.0,3000.0,4870.0,3.65,4.3,,1585.0,-12.109999999999992,-8.669999999999998,1.61,57.47,-3.21,-35.09,4.38000000000001,57.92,-0.1299999999999999,-25.96,-2.77,-33.470000000000006
2023-02-23,557.7,8,0.0,557.7,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,56.49,68.89,73.66,0.0,0,0.0,59.77,0.0,0.0,137.08,0.0,0.0,0.0,0.0,20.65,0.0,82.21,-3650.0,4700.0,8350.0,3.65,4.3,,557.7,3.719999999999999,-5.24,4.59,15.71,-3.67,-15.12,-66.97999999999999,107.36,8.15,-67.05,1.9,16.610000000000003
2023-02-24,970.0,5,0.0,970.0,0.0,0,0,0,0,0,0,0,0,0,0.0,91.13,0.0,0.0,0.0,0.0,0,5689.94,53.91,0.0,0.0,137.6,1077.75,946.68,1983.92,0.0,20.78,0.0,83.16,660.0,3360.0,2700.0,3.65,4.3,,970.0,-60.27999999999999,-11.03,6.56,44.2,1.59,18.98,42.829999999999984,11.799999999999995,12.35,-64.13,2.29,-5.100000000000001
2023-02-27,198.1,2,1301.1,-1103.0,1301.1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2907.22,58.09,0.0,0.0,137.6,0.0,0.0,0.0,0.0,20.72,0.0,82.45,3310.0,4860.0,1550.0,3.65,4.3,,-1103.0,-92.15,33.059999999999995,-3.38,79.55,-6.029999999999999,-11.06,-63.09,4.3100000000000005,4.78,50.42,-0.41,4.0
2023-02-28,370.0,5,280.0,90.0,280.0,1,0,0,0,0,0,0,0,0,268.93,0.0,0.0,0.0,0.0,0.0,70493,2760.07,74.79,0.0,0.0,137.62,0.0,0.0,0.0,0.0,20.97,0.0,83.89,-1930.0,1070.0,3000.0,3.65,4.3,,90.0,-62.92,4.0,9.64,69.53999999999999,-1.96,-18.3,-96.75,54.14,22.11,29.74,-1.81,-7.41
2023-03-01,440.0,4,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2473.83,45.58,0.0,31.9,137.8,0.0,0.0,0.0,0.0,21.01,0.0,84.31,-2270.0,730.0,3000.0,3.65,4.3,,440.0,-10.619999999999996,-15.68,4.630000000000001,26.98,-1.59,-3.6999999999999993,-141.21,97.69,45.94,-20.55,0.8,17.32
2023-03-02,590.0,8,0.0,590.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.93,69.33,73.85,0.0,0,2379.69,45.81,0.0,0.0,137.83,0.0,0.0,0.0,0.0,21.08,0.0,84.75,-4520.0,180.0,4700.0,3.65,4.3,,590.0,69.02,6.109999999999999,0.86,-74.44,0.29,-1.84,-38.540000000000006,7.82,67.18,-11.139999999999995,0.7699999999999999,-26.09
2023-03-03,820.0,5,0.0,820.0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.1,0.0,0.0,0.0,0.0,0,4378.56,50.69,0.0,0.0,138.1,1057.68,931.08,1790.23,0.0,21.04,0.0,85.83,-3290.0,70.0,3360.0,3.65,4.3,,820.0,105.85,-17.66,-10.41,-89.44,-1.39,13.05,-61.13,26.1,41.0,-73.91,0.0,67.96000000000001
2023-03-06,220.0,3,501.7,-281.7,501.7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1976.16,45.76,0.0,0.0,140.4,0.0,0.0,0.0,0.0,21.21,0.0,86.18,-4780.0,30.0,4810.0,3.65,4.3,,-281.7,-125.31,19.08,-1.53,62.98,-3.96,48.72,34.63000000000001,133.25,-102.52,-69.97,2.67,1.94
2023-03-07,433.6,5,0.0,433.6,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1977.06,50.92,0.0,0.0,140.53,0.0,0.0,0.0,0.0,21.15,0.0,83.29,-1030.0,40.0,1070.0,3.65,4.3,,433.6,-223.32,42.28,0.8400000000000003,151.76999999999998,-0.1899999999999999,28.620000000000005,18.249999999999982,23.86,-3.76,-36.74,2.48,-4.109999999999999
2023-03-08,1580.2,6,932.7,647.5,932.7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5742.24,48.64,0.0,32.8,140.73,0.0,0.0,0.0,0.0,20.94,0.0,82.66,-700.0,30.0,730.0,3.65,4.3,,647.5,-98.36,60.74,-5.13,-22.130000000000003,6.92,57.95,-79.25,78.96000000000001,0.6399999999999997,-9.98,0.3,9.32
2023-03-09,585.0,8,223.0,362.0,223.0,2,0,0,0,0,0,0,0,0,0.0,0.0,63.76,68.67,73.79,0.0,0,1689.49,49.77,0.0,0.0,141.17,0.0,0.0,0.0,0.0,20.89,0.0,81.59,-30.0,150.0,180.0,3.65,4.3,,362.0,-46.24,1.0199999999999996,1.42,39.510000000000005,-3.34,7.62,-87.38,47.67,-13.72,54.24,1.92,-2.74
2023-03-10,1030.0,6,150.0,880.0,150.0,1,0,0,0,0,0,0,0,0,262.19,84.48,0.0,0.0,0.0,0.0,0,5629.49,64.99,0.0,0.0,141.12,1020.6,906.55,1568.47,116.89,20.83,113.85,82.78,340.0,410.0,70.0,3.65,4.3,,880.0,-136.25,52.7,-0.8099999999999998,43.64,-5.82,46.52,-208.93,55.56,-15.96,104.91,0.9400000000000004,63.51
2023-03-13,180.0,2,501.0,-321.0,501.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3866.68,51.03,0.0,0.0,141.36,0.0,0.0,0.0,0.0,20.83,0.0,80.77,260.0,290.0,30.0,3.65,4.3,,-321.0,-90.31000000000002,66.3,0.4399999999999999,-2.34,3.72,22.2,-132.07999999999998,46.79,-7.699999999999999,75.78,-1.61,18.83
2023-03-14,2185.7,7,653.0,1532.7,653.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3623.15,56.23,0.0,0.0,141.35,0.0,0.0,0.0,0.0,20.67,0.0,77.45,1000.0,1040.0,40.0,3.65,4.3,,1532.7,-63.77,96.0,-1.4,-14.87,-0.2699999999999999,-15.65,-248.02,150.97,0.0199999999999995,87.12,-3.57,13.5
2023-03-15,280.0,3,0.0,280.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3404.28,45.5,0.0,30.7,141.4,0.0,0.0,0.0,0.0,20.65,0.0,73.69,1060.0,1090.0,30.0,3.65,4.3,,280.0,-166.85,89.61,-1.54,21.450000000000003,0.1300000000000001,57.22,-18.55,68.47,3.95,-52.92,-0.96,0.0
2023-03-16,610.0,8,235.9,374.1,235.9,2,0,0,0,0,0,0,0,0,0.0,0.0,64.25,68.85,73.37,0.0,0,3323.0,54.16,0.0,0.0,141.41,0.0,0.0,0.0,0.0,20.58,0.0,74.7,1650.0,1800.0,150.0,3.65,4.3,,374.1,-164.03,85.36,-8.43,88.73,-3.3599999999999994,1.74,105.58,-124.3,3.0200000000000005,-6.67,1.37,20.99
2023-03-17,490.0,3,888.2,-398.2,888.2,1,0,0,0,0,0,0,0,0,0.0,88.42,0.0,0.0,0.0,0.0,0,5539.69,66.1,0.0,0.0,141.43,992.5,909.72,1462.58,116.54,20.45,113.74,72.97,-110.0,300.0,410.0,3.65,4.3,,-398.2,-259.48,152.45000000000002,5.27,74.58,3.49,23.67,58.89999999999999,-14.910000000000002,3.2,-61.57,-2.0,16.38
2023-03-20,170.0,2,500.0,-330.0,500.0,1,0,0,0,0,0,0,0,0,273.48,0.0,0.0,0.0,0.0,0.0,0,3113.62,58.34,0.0,0.0,141.4,0.0,0.0,0.0,0.0,20.48,0.0,73.79,1530.0,1820.0,290.0,3.65,4.3,,-330.0,-96.82,135.79,1.37,-65.82,-0.61,26.08,-24.959999999999997,18.7,1.4699999999999993,-7.510000000000005,-6.03,18.33
2023-03-21,466.0,6,0.0,466.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2889.68,54.32,0.0,0.0,141.71,0.0,0.0,0.0,0.0,20.32,0.0,75.32,-370.0,670.0,1040.0,3.65,4.3,,466.0,-44.79,66.28999999999999,-1.1400000000000006,-48.39,2.65,25.37,-125.48,50.02,4.16,-4.880000000000003,4.51,71.66999999999999
2023-03-22,2040.0,5,250.0,1790.0,250.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2751.99,58.15,0.0,34.6,141.26,0.0,0.0,0.0,0.0,20.25,0.0,76.69,-450.0,640.0,1090.0,3.65,4.3,,1790.0,4.38000000000001,57.92,-0.1299999999999999,-25.96,-2.77,-33.470000000000006,-10.060000000000002,46.05,5.63,-80.02,1.09,37.32
2023-03-23,599.4,9,1406.3,-806.9,1406.3,2,0,0,0,0,0,0,0,0,0.0,0.0,63.27,68.59,73.27,0.0,0,2648.97,56.72,0.0,0.0,141.28,0.0,0.0,0.0,0.0,20.11,0.0,75.91,-1730.0,70.0,1800.0,3.65,4.3,,-806.9,-66.97999999999999,107.36,8.15,-67.05,1.9,16.610000000000003,-6.449999999999999,35.980000000000004,3.4400000000000004,-9.61,-2.21,-21.13
2023-03-24,1600.0,5,0.0,1600.0,0.0,0,0,0,0,0,0,0,0,0,0.0,87.61,0.0,0.0,0.0,0.0,0,13314.89,60.75,0.0,0.0,141.17,977.12,908.35,1491.73,116.31,20.31,112.94,74.99,2250.0,2550.0,300.0,3.65,4.3,,1600.0,42.829999999999984,11.799999999999995,12.35,-64.13,2.29,-5.100000000000001,-0.5099999999999998,0.0,0.0,-2.775557561562892e-17,0.0,0.5
2023-03-27,170.0,2,1103.4,-933.4,1103.4,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4107.77,60.81,0.0,0.0,141.05,0.0,0.0,0.0,0.0,20.14,0.0,78.12,960.0,2780.0,1820.0,3.65,4.3,,-933.4,-63.09,4.3100000000000005,4.78,50.42,-0.41,4.0,-231.97,60.74,1.3000000000000005,138.67000000000002,-0.61,31.880000000000003
2023-03-28,445.0,5,0.0,445.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3596.93,74.05,0.0,0.0,141.26,0.0,0.0,0.0,0.0,20.26,0.0,78.65,1330.0,2050.0,720.0,3.65,4.3,,445.0,-96.75,54.14,22.11,29.74,-1.81,-7.41,-86.78999999999999,116.09,5.44,-60.60999999999999,4.73,21.14
2023-03-29,245.0,3,0.0,245.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3303.35,69.92,0.0,37.2,141.3,0.0,0.0,0.0,0.0,20.17,0.0,78.28,1750.0,2390.0,640.0,3.65,4.3,,245.0,-141.21,97.69,45.94,-20.55,0.8,17.32,-112.69,25.52,-3.4700000000000006,86.22,2.2,2.2200000000000006
2023-03-30,600.2,8,0.0,600.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.02,65.43,73.08,0.0,0,3197.78,82.56,0.0,0.0,141.53,0.0,0.0,0.0,0.0,20.05,0.0,79.27,1820.0,1890.0,70.0,3.65,4.3,,600.2,-38.540000000000006,7.82,67.18,-11.139999999999995,0.7699999999999999,-26.09,-408.55,155.69,28.25,154.22,2.12,68.27
2023-03-31,180.6,4,0.0,180.6,0.0,0,0,0,0,0,0,0,0,0,274.08,89.69,0.0,0.0,0.0,0.0,114787,7719.44,92.9,0.0,0.0,141.4,958.43,923.78,1480.75,115.26,20.08,112.94,79.77,-2530.0,20.0,2550.0,3.65,4.3,,180.6,-61.13,26.1,41.0,-73.91,0.0,67.96000000000001,-210.17,39.37,22.06,32.33,6.5600000000000005,109.85
2023-04-03,130.0,2,0.0,130.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4908.7,44.08,0.0,0.0,141.27,0.0,0.0,0.0,0.0,19.81,0.0,84.93,-2760.0,20.0,2780.0,3.65,4.3,,130.0,34.63000000000001,133.25,-102.52,-69.97,2.67,1.94,-158.51,78.42,1.5500000000000005,17.51,1.79,59.25
2023-04-04,440.0,5,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8263.74,43.13,0.0,0.0,141.16,0.0,0.0,0.0,0.0,19.88,0.0,84.94,-4310.0,80.0,4390.0,3.65,4.3,,440.0,18.249999999999982,23.86,-3.76,-36.74,2.48,-4.109999999999999,-65.20000000000002,36.54,4.92,-1.6800000000000006,3.72,21.72
2023-04-06,587.6,8,200.0,387.6,200.0,1,0,0,0,0,0,0,0,0,0.0,0.0,54.48,68.85,73.47,0.0,0,4109.53,45.5,0.0,0.0,140.69,0.0,0.0,0.0,0.0,19.86,0.0,85.12,-1720.0,170.0,1890.0,3.65,4.3,,387.6,-79.25,78.96000000000001,0.6399999999999997,-9.98,0.3,9.32,-0.6199999999999974,0.0,1.93,1.32,-1.01,-1.63
2023-04-07,527.0,4,918.9,-391.9,918.9,1,0,0,0,0,0,0,0,0,0.0,89.69,0.0,0.0,0.0,0.0,0,7223.16,47.74,0.0,0.0,140.62,952.89,956.93,1415.62,114.8,0.0,112.04,0.0,160.0,180.0,20.0,3.65,4.3,,-391.9,-87.38,47.67,-13.72,54.24,1.92,-2.74,-112.6,83.81,-5.24,39.97,-4.24,-1.6799999999999995
2023-04-10,570.0,5,280.0,290.0,280.0,3,0,0,0,0,0,0,0,0,298.76,0.0,0.0,0.0,0.0,0.0,0,3282.35,54.72,0.0,0.0,140.62,0.0,0.0,0.0,0.0,19.66,0.0,84.18,30.0,50.0,20.0,3.65,4.3,,290.0,-208.93,55.56,-15.96,104.91,0.9400000000000004,63.51,38.03000000000003,-71.09,-9.03,22.08,-4.12,24.129999999999992
2023-04-11,460.0,5,320.0,140.0,320.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3046.61,49.27,0.0,0.0,140.0,0.0,0.0,0.0,0.0,19.64,0.0,85.61,70.0,70.0,0.0,3.65,4.3,,140.0,-132.07999999999998,46.79,-7.699999999999999,75.78,-1.61,18.83,-152.85,12.69,-8.33,77.46,0.2199999999999999,70.84
2023-04-12,1511.2,6,0.0,1511.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2872.66,54.54,0.0,37.0,140.03,0.0,0.0,0.0,0.0,19.51,0.0,87.33,10.0,90.0,80.0,3.65,4.3,,1511.2,-248.02,150.97,0.0199999999999995,87.12,-3.57,13.5,-211.56,157.36,3.07,47.56,3.65,-0.0700000000000038
2023-04-13,598.0,8,250.0,348.0,250.0,2,0,0,0,0,0,0,0,0,0.0,0.0,55.1,68.72,73.28,0.0,0,2769.82,44.79,0.0,0.0,139.58,0.0,0.0,0.0,0.0,19.48,0.0,86.09,-20.0,150.0,170.0,3.65,4.3,,348.0,-18.55,68.47,3.95,-52.92,-0.96,0.0,2.4399999999999693,48.3,-24.39,-31.85,7.19,-1.7399999999999984
2023-04-14,1601.3,6,36.0,1565.3,36.0,1,0,0,0,0,0,0,0,0,0.0,91.51,0.0,0.0,0.0,0.0,0,4561.87,50.35,0.0,0.0,139.32,942.14,1033.65,1405.63,113.88,19.39,111.14,86.31,20.0,200.0,180.0,3.65,4.3,,1565.3,105.58,-124.3,3.0200000000000005,-6.67,1.37,20.99,-22.499999999999996,-11.46,3.77,49.290000000000006,6.04,-25.17
2023-04-17,150.0,2,1310.0,-1160.0,1310.0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2299.79,45.53,0.0,0.0,138.95,0.0,0.0,0.0,0.0,0.0,0.0,84.76,330.0,380.0,50.0,3.65,4.3,,-1160.0,58.89999999999999,-14.910000000000002,3.2,-61.57,-2.0,16.38,87.59999999999997,-19.68,1.17,-55.19,-4.35,-9.55
