date,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油
2023-02-10,760.0,5,0.0,760.0,0.0,0,0,0,0,0,0,0,0,0,253.14,88.53,0.0,0.0,0.0,0.0,0,11138.63,43.97,0.0,0.0,136.37,1133.1,995.16,2005.45,117.36,20.49,114.19,86.39
2023-02-13,220.0,3,650.0,-430.0,650.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6072.04,37.15,0.0,0.0,137.29,0.0,0.0,0.0,0.0,20.31,0.0,86.61
2023-02-14,2240.0,7,1502.6,737.4,1502.6,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21271.0,41.78,0.0,0.0,137.29,0.0,0.0,0.0,0.0,20.32,0.0,85.58
2023-02-15,303.0,3,0.0,303.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5437.92,40.09,0.0,29.7,137.42,0.0,0.0,0.0,0.0,20.81,0.0,85.38
2023-02-16,580.0,8,200.7,379.3,200.7,1,0,0,0,0,0,0,0,0,0.0,0.0,45.77,67.58,71.72,0.0,0,4956.3,39.95,0.0,0.0,136.52,0.0,0.0,0.0,0.0,20.57,0.0,85.14
2023-02-17,360.0,5,0.0,360.0,0.0,0,0,0,0,0,0,0,0,0,0.0,91.13,0.0,0.0,0.0,0.0,0,9547.69,47.73,0.0,0.0,136.61,1094.05,974.66,1991.17,117.48,20.97,113.62,83.0
2023-02-20,170.0,2,650.0,-480.0,650.0,1,0,0,0,0,0,0,0,0,255.74,0.0,0.0,0.0,0.0,0.0,0,3800.05,49.3,0.0,0.0,136.9,0.0,0.0,0.0,0.0,20.64,0.0,84.07
2023-02-21,430.0,5,817.9,-387.9,817.9,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3498.71,52.41,0.0,0.0,136.86,0.0,0.0,0.0,0.0,20.83,0.0,83.05
2023-02-22,1585.0,6,0.0,1585.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3343.01,48.46,0.0,30.0,137.28,0.0,0.0,0.0,0.0,21.23,0.0,80.6
2023-02-23,557.7,8,0.0,557.7,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,56.49,68.89,73.66,0.0,0,0.0,59.77,0.0,0.0,137.08,0.0,0.0,0.0,0.0,20.65,0.0,82.21
2023-02-24,970.0,5,0.0,970.0,0.0,0,0,0,0,0,0,0,0,0,0.0,91.13,0.0,0.0,0.0,0.0,0,5689.94,53.91,0.0,0.0,137.6,1077.75,946.68,1983.92,0.0,20.78,0.0,83.16
2023-02-27,198.1,2,1301.1,-1103.0,1301.1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2907.22,58.09,0.0,0.0,137.6,0.0,0.0,0.0,0.0,20.72,0.0,82.45
2023-02-28,370.0,5,280.0,90.0,280.0,1,0,0,0,0,0,0,0,0,268.93,0.0,0.0,0.0,0.0,0.0,70493,2760.07,74.79,0.0,0.0,137.62,0.0,0.0,0.0,0.0,20.97,0.0,83.89
2023-03-01,440.0,4,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2473.83,45.58,0.0,31.9,137.8,0.0,0.0,0.0,0.0,21.01,0.0,84.31
2023-03-02,590.0,8,0.0,590.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.93,69.33,73.85,0.0,0,2379.69,45.81,0.0,0.0,137.83,0.0,0.0,0.0,0.0,21.08,0.0,84.75
2023-03-03,820.0,5,0.0,820.0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.1,0.0,0.0,0.0,0.0,0,4378.56,50.69,0.0,0.0,138.1,1057.68,931.08,1790.23,0.0,21.04,0.0,85.83
2023-03-06,220.0,3,501.7,-281.7,501.7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1976.16,45.76,0.0,0.0,140.4,0.0,0.0,0.0,0.0,21.21,0.0,86.18
2023-03-07,433.6,5,0.0,433.6,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1977.06,50.92,0.0,0.0,140.53,0.0,0.0,0.0,0.0,21.15,0.0,83.29
2023-03-08,1580.2,6,932.7,647.5,932.7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5742.24,48.64,0.0,32.8,140.73,0.0,0.0,0.0,0.0,20.94,0.0,82.66
2023-03-09,585.0,8,223.0,362.0,223.0,2,0,0,0,0,0,0,0,0,0.0,0.0,63.76,68.67,73.79,0.0,0,1689.49,49.77,0.0,0.0,141.17,0.0,0.0,0.0,0.0,20.89,0.0,81.59
2023-03-10,1030.0,6,150.0,880.0,150.0,1,0,0,0,0,0,0,0,0,262.19,84.48,0.0,0.0,0.0,0.0,0,5629.49,64.99,0.0,0.0,141.12,1020.6,906.55,1568.47,116.89,20.83,113.85,82.78
2023-03-13,180.0,2,501.0,-321.0,501.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3866.68,51.03,0.0,0.0,141.36,0.0,0.0,0.0,0.0,20.83,0.0,80.77
2023-03-14,2185.7,7,653.0,1532.7,653.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3623.15,56.23,0.0,0.0,141.35,0.0,0.0,0.0,0.0,20.67,0.0,77.45
2023-03-15,280.0,3,0.0,280.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3404.28,45.5,0.0,30.7,141.4,0.0,0.0,0.0,0.0,20.65,0.0,73.69
2023-03-16,610.0,8,235.9,374.1,235.9,2,0,0,0,0,0,0,0,0,0.0,0.0,64.25,68.85,73.37,0.0,0,3323.0,54.16,0.0,0.0,141.41,0.0,0.0,0.0,0.0,20.58,0.0,74.7
2023-03-17,490.0,3,888.2,-398.2,888.2,1,0,0,0,0,0,0,0,0,0.0,88.42,0.0,0.0,0.0,0.0,0,5539.69,66.1,0.0,0.0,141.43,992.5,909.72,1462.58,116.54,20.45,113.74,72.97
2023-03-20,170.0,2,500.0,-330.0,500.0,1,0,0,0,0,0,0,0,0,273.48,0.0,0.0,0.0,0.0,0.0,0,3113.62,58.34,0.0,0.0,141.4,0.0,0.0,0.0,0.0,20.48,0.0,73.79
2023-03-21,466.0,6,0.0,466.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2889.68,54.32,0.0,0.0,141.71,0.0,0.0,0.0,0.0,20.32,0.0,75.32
2023-03-22,2040.0,5,250.0,1790.0,250.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2751.99,58.15,0.0,34.6,141.26,0.0,0.0,0.0,0.0,20.25,0.0,76.69
2023-03-23,599.4,9,1406.3,-806.9,1406.3,2,0,0,0,0,0,0,0,0,0.0,0.0,63.27,68.59,73.27,0.0,0,2648.97,56.72,0.0,0.0,141.28,0.0,0.0,0.0,0.0,20.11,0.0,75.91
2023-03-24,1600.0,5,0.0,1600.0,0.0,0,0,0,0,0,0,0,0,0,0.0,87.61,0.0,0.0,0.0,0.0,0,13314.89,60.75,0.0,0.0,141.17,977.12,908.35,1491.73,116.31,20.31,112.94,74.99
2023-03-27,170.0,2,1103.4,-933.4,1103.4,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4107.77,60.81,0.0,0.0,141.05,0.0,0.0,0.0,0.0,20.14,0.0,78.12
2023-03-28,445.0,5,0.0,445.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3596.93,74.05,0.0,0.0,141.26,0.0,0.0,0.0,0.0,20.26,0.0,78.65
2023-03-29,245.0,3,0.0,245.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3303.35,69.92,0.0,37.2,141.3,0.0,0.0,0.0,0.0,20.17,0.0,78.28
2023-03-30,600.2,8,0.0,600.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.02,65.43,73.08,0.0,0,3197.78,82.56,0.0,0.0,141.53,0.0,0.0,0.0,0.0,20.05,0.0,79.27
2023-03-31,180.6,4,0.0,180.6,0.0,0,0,0,0,0,0,0,0,0,274.08,89.69,0.0,0.0,0.0,0.0,114787,7719.44,92.9,0.0,0.0,141.4,958.43,923.78,1480.75,115.26,20.08,112.94,79.77
2023-04-03,130.0,2,0.0,130.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4908.7,44.08,0.0,0.0,141.27,0.0,0.0,0.0,0.0,19.81,0.0,84.93
2023-04-04,440.0,5,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8263.74,43.13,0.0,0.0,141.16,0.0,0.0,0.0,0.0,19.88,0.0,84.94
2023-04-06,587.6,8,200.0,387.6,200.0,1,0,0,0,0,0,0,0,0,0.0,0.0,54.48,68.85,73.47,0.0,0,4109.53,45.5,0.0,0.0,140.69,0.0,0.0,0.0,0.0,19.86,0.0,85.12
2023-04-07,527.0,4,918.9,-391.9,918.9,1,0,0,0,0,0,0,0,0,0.0,89.69,0.0,0.0,0.0,0.0,0,7223.16,47.74,0.0,0.0,140.62,952.89,956.93,1415.62,114.8,0.0,112.04,0.0
2023-04-10,570.0,5,280.0,290.0,280.0,3,0,0,0,0,0,0,0,0,298.76,0.0,0.0,0.0,0.0,0.0,0,3282.35,54.72,0.0,0.0,140.62,0.0,0.0,0.0,0.0,19.66,0.0,84.18
2023-04-11,460.0,5,320.0,140.0,320.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3046.61,49.27,0.0,0.0,140.0,0.0,0.0,0.0,0.0,19.64,0.0,85.61
2023-04-12,1511.2,6,0.0,1511.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2872.66,54.54,0.0,37.0,140.03,0.0,0.0,0.0,0.0,19.51,0.0,87.33
2023-04-13,598.0,8,250.0,348.0,250.0,2,0,0,0,0,0,0,0,0,0.0,0.0,55.1,68.72,73.28,0.0,0,2769.82,44.79,0.0,0.0,139.58,0.0,0.0,0.0,0.0,19.48,0.0,86.09
2023-04-14,1601.3,6,36.0,1565.3,36.0,1,0,0,0,0,0,0,0,0,0.0,91.51,0.0,0.0,0.0,0.0,0,4561.87,50.35,0.0,0.0,139.32,942.14,1033.65,1405.63,113.88,19.39,111.14,86.31
2023-04-17,150.0,2,1310.0,-1160.0,1310.0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2299.79,45.53,0.0,0.0,138.95,0.0,0.0,0.0,0.0,0.0,0.0,84.76
2023-04-18,450.0,5,100.0,350.0,100.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2164.47,48.41,0.0,0.0,138.75,0.0,0.0,0.0,0.0,19.39,0.0,84.77
2023-04-19,1993.8,8,1281.5,712.3,1281.5,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4242.76,41.04,0.0,37.3,138.64,0.0,0.0,0.0,0.0,19.36,0.0,83.12
2023-04-20,581.2,7,0.0,581.2,0.0,0,0,0,0,0,0,0,0,0,295.14,0.0,54.69,67.62,72.99,0.0,0,0.0,50.51,0.0,0.0,137.58,0.0,0.0,0.0,0.0,19.25,0.0,81.1
2023-04-21,830.0,5,30.0,800.0,30.0,1,0,0,0,0,0,0,0,0,0.0,90.6,0.0,0.0,0.0,0.0,0,12062.46,45.89,0.0,0.0,136.99,934.39,1037.07,1598.8,112.63,19.28,111.7,81.66
2023-04-23,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,101.17,0,6497.61,44.58,1655.77,0.0,136.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,1792.2,4,650.8,1141.4,650.8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3259.74,59.77,0.0,0.0,135.99,0.0,0.0,0.0,0.0,19.26,0.0,82.73
2023-04-25,650.0,6,1893.2,-1243.2,1893.2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2804.37,64.23,0.0,0.0,135.96,0.0,0.0,0.0,0.0,19.35,0.0,80.77
2023-04-26,40.0,1,0.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2627.93,53.09,0.0,35.5,135.75,0.0,0.0,0.0,0.0,19.64,0.0,77.69
2023-04-27,55.0,2,0.0,55.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,54.29,63.9,70.66,0.0,0,2517.84,54.78,0.0,0.0,135.54,0.0,0.0,0.0,0.0,19.77,0.0,78.37
2023-04-28,0.0,0,123.0,-123.0,123.0,3,0,0,0,0,0,0,0,0,0.0,91.49,0.0,0.0,0.0,0.0,0,19286.1,61.13,0.0,0.0,135.73,964.49,999.73,1575.55,112.97,19.67,110.14,79.54
2023-05-04,450.0,4,30.0,420.0,30.0,1,0,0,0,0,0,0,0,0,0.0,0.0,48.23,44.21,60.38,0.0,0,7444.98,37.42,0.0,0.0,135.74,0.0,0.0,0.0,0.0,19.79,0.0,72.5
2023-05-05,1170.8,7,0.0,1170.8,0.0,0,0,0,0,0,0,0,0,0,0.0,91.49,0.0,0.0,0.0,0.0,0,9371.39,51.05,0.0,0.0,135.31,967.58,998.29,1497.39,112.97,19.5,109.37,75.3
2023-05-06,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,14060.03,52.39,0.0,0.0,135.0,0.0,0.0,0.0,0.0,19.67,0.0,0.0
2023-05-08,140.0,2,400.0,-260.0,400.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6144.11,43.54,0.0,0.0,134.29,0.0,0.0,0.0,0.0,19.67,0.0,77.01
2023-05-09,440.0,5,780.0,-340.0,780.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5393.08,48.72,0.0,0.0,133.48,0.0,0.0,0.0,0.0,19.46,0.0,77.44
2023-05-10,1738.0,9,200.0,1538.0,200.0,2,0,0,0,0,0,0,0,0,290.99,0.0,0.0,0.0,0.0,0.0,0,4984.4,57.93,0.0,33.9,133.4,0.0,0.0,0.0,0.0,19.59,0.0,76.41
2023-05-11,530.0,7,421.2,108.8,421.2,3,0,0,0,0,0,0,0,0,0.0,0.0,57.94,64.25,70.47,0.0,0,4517.57,44.82,0.0,0.0,132.77,0.0,0.0,0.0,0.0,19.63,0.0,74.98
2023-05-12,1401.0,5,0.0,1401.0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.95,0.0,0.0,0.0,0.0,0,6916.85,49.14,0.0,0.0,132.55,955.93,983.41,1437.49,112.52,19.42,108.17,74.17
2023-05-15,170.0,3,1000.0,-830.0,1000.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3502.57,51.1,0.0,0.0,132.24,0.0,0.0,0.0,0.0,19.38,0.0,75.23
2023-05-16,450.0,5,150.0,300.0,150.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5181.54,45.04,0.0,0.0,131.33,0.0,0.0,0.0,0.0,19.41,0.0,74.91
2023-05-17,1977.0,5,50.0,1927.0,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12366.25,47.23,0.0,30.9,131.14,0.0,0.0,0.0,0.0,19.39,0.0,76.96
2023-05-18,520.0,7,20.0,500.0,20.0,1,0,0,0,0,0,0,0,0,0.0,0.0,60.46,64.68,71.05,0.0,0,8234.35,51.32,0.0,0.0,130.47,0.0,0.0,0.0,0.0,19.43,0.0,75.86
2023-05-19,1151.5,6,0.0,1151.5,0.0,0,0,0,0,0,0,0,0,0,0.0,89.95,0.0,0.0,0.0,0.0,0,11244.26,53.45,0.0,0.0,130.34,946.18,972.45,1446.28,111.73,19.35,106.66,75.58
2023-05-22,130.0,2,200.0,-70.0,200.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5427.57,41.63,0.0,0.0,129.67,0.0,0.0,0.0,0.0,19.4,0.0,75.99
2023-05-23,445.0,5,2060.0,-1615.0,2060.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4545.05,44.25,0.0,0.0,129.36,0.0,0.0,0.0,0.0,19.48,0.0,76.84
2023-05-24,1607.6,4,50.0,1557.6,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4147.09,50.0,0.0,31.8,128.98,0.0,0.0,0.0,0.0,19.43,0.0,78.36
2023-05-25,490.0,7,1054.2,-564.2,1054.2,2,0,0,0,0,0,0,0,0,0.0,0.0,60.46,63.76,70.85,0.0,0,3912.84,52.65,0.0,0.0,128.81,0.0,0.0,0.0,0.0,19.26,0.0,76.26
2023-05-26,452.0,4,0.0,452.0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.95,0.0,0.0,0.0,0.0,0,6928.38,51.06,0.0,0.0,127.76,938.74,983.46,1407.35,111.39,19.33,105.38,76.95
2023-05-29,130.0,2,800.0,-670.0,800.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3167.63,56.14,0.0,0.0,127.18,0.0,0.0,0.0,0.0,19.38,0.0,77.07
2023-05-30,370.0,5,0.0,370.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2938.23,67.31,0.0,0.0,126.64,0.0,0.0,0.0,0.0,19.29,0.0,73.54
2023-05-31,230.0,2,0.0,230.0,0.0,0,0,0,0,0,0,0,0,0,279.83,0.0,0.0,0.0,0.0,0.0,122317,3276.08,76.99,0.0,34.4,126.54,0.0,0.0,0.0,0.0,19.26,0.0,72.66
2023-06-01,470.0,7,0.0,470.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,60.45,63.33,70.56,0.0,0,13466.38,38.99,0.0,0.0,126.23,0.0,0.0,0.0,0.0,19.1,0.0,74.28
2023-06-02,888.2,5,0.0,888.2,0.0,0,0,0,0,0,0,0,0,0,0.0,88.42,0.0,0.0,0.0,0.0,0,6701.63,42.27,0.0,0.0,125.48,930.97,1028.7,1379.64,111.39,19.15,105.06,76.13
2023-06-05,130.0,2,420.0,-290.0,420.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3852.46,36.95,0.0,0.0,125.04,0.0,0.0,0.0,0.0,19.13,0.0,76.71
2023-06-06,365.0,5,1037.0,-672.0,1037.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4076.81,38.31,0.0,0.0,124.76,0.0,0.0,0.0,0.0,19.2,0.0,76.29
2023-06-07,2363.9,6,0.0,2363.9,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3840.99,37.25,0.0,34.3,124.45,0.0,0.0,0.0,0.0,19.21,0.0,76.95
2023-06-08,465.0,7,203.4,261.6,203.4,1,0,0,0,0,0,0,0,0,0.0,0.0,60.38,63.55,70.81,0.0,0,4159.11,40.87,0.0,0.0,123.97,0.0,0.0,0.0,0.0,19.08,0.0,75.96
2023-06-09,1002.7,5,100.0,902.7,100.0,2,0,0,0,0,0,0,0,0,0.0,87.65,0.0,0.0,0.0,0.0,0,11004.21,42.96,0.0,0.0,123.22,921.48,979.85,1440.8,111.17,19.29,104.64,74.79
2023-06-12,100.0,2,851.5,-751.5,851.5,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5125.2,40.74,0.0,0.0,122.72,0.0,0.0,0.0,0.0,19.24,0.0,71.84
2023-06-13,365.0,6,50.0,315.0,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4448.08,40.17,0.0,0.0,122.17,0.0,0.0,0.0,0.0,19.13,0.0,74.29
2023-06-14,1971.4,4,0.0,1971.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4127.96,47.17,0.0,34.1,121.97,0.0,0.0,0.0,0.0,19.18,0.0,73.2
2023-06-15,415.0,7,201.3,213.7,201.3,1,0,0,0,0,0,0,0,0,0.0,0.0,62.93,58.64,70.61,0.0,0,3866.62,44.21,0.0,0.0,121.17,0.0,0.0,0.0,0.0,19.2,0.0,75.67
2023-06-16,874.2,5,1134.7,-260.5,1134.7,1,0,0,0,0,0,0,0,0,0.0,87.65,0.0,0.0,0.0,0.0,0,7513.23,47.14,0.0,0.0,120.81,926.63,934.31,1398.83,111.06,19.14,104.74,76.61
2023-06-19,130.0,2,1237.2,-1107.2,1237.2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4054.67,40.91,0.0,0.0,120.32,0.0,0.0,0.0,0.0,19.17,0.0,76.09
2023-06-20,470.0,6,50.0,420.0,50.0,1,0,0,0,0,0,0,0,0,295.27,0.0,0.0,0.0,0.0,0.0,0,3977.04,57.91,0.0,0.0,119.91,0.0,0.0,0.0,0.0,19.08,0.0,75.9
2023-06-21,2069.0,7,180.0,1889.0,180.0,1,0,0,0,0,0,0,0,0,0.0,0.0,62.56,0.0,0.0,0.0,0,11231.61,61.3,0.0,33.8,119.36,919.63,924.29,0.0,0.0,19.23,0.0,77.12
2023-06-25,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,101.11,75142,19725.75,50.51,1522.52,0.0,119.14,0.0,0.0,0.0,0.0,19.13,0.0,0.0
2023-06-26,130.0,2,850.0,-720.0,850.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20795.2,61.69,0.0,0.0,118.65,0.0,0.0,0.0,0.0,19.08,0.0,74.18
2023-06-27,330.0,5,50.0,280.0,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,22832.31,61.25,0.0,0.0,118.58,0.0,0.0,0.0,0.0,19.03,0.0,72.26
2023-06-28,220.0,2,0.0,220.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,24406.48,75.97,0.0,34.6,118.01,0.0,0.0,0.0,0.0,18.87,0.0,74.03
2023-06-29,230.0,4,0.0,230.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,63.05,59.16,69.85,0.0,0,0.0,74.04,0.0,0.0,117.62,0.0,0.0,0.0,0.0,18.9,0.0,74.34
2023-06-30,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,293.68,89.18,0.0,0.0,0.0,0.0,108454,32621.68,74.75,0.0,0.0,117.61,895.72,953.6,1277.19,109.84,18.92,104.42,74.9
2023-07-03,110.0,2,50.0,60.0,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21418.2,28.98,0.0,0.0,117.01,0.0,0.0,0.0,0.0,19.09,0.0,74.65
2023-07-04,290.0,5,0.0,290.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19499.79,36.82,0.0,0.0,116.09,0.0,0.0,0.0,0.0,18.92,0.0,76.25
2023-07-05,1919.8,5,0.0,1919.8,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18799.08,34.91,0.0,35.0,115.76,0.0,0.0,0.0,0.0,18.97,0.0,76.65
2023-07-06,400.0,7,227.0,173.0,227.0,2,0,0,0,0,0,0,0,0,0.0,0.0,63.61,63.11,71.1,0.0,0,21609.34,34.05,0.0,0.0,115.4,0.0,0.0,0.0,0.0,18.95,0.0,76.52
2023-07-07,770.0,4,50.0,720.0,50.0,1,0,0,0,0,0,0,0,0,0.0,88.47,0.0,0.0,0.0,0.0,0,23305.94,34.56,0.0,0.0,115.35,880.2,931.73,1290.0,108.85,18.83,104.52,78.47
2023-07-10,490.0,4,610.4976,-120.4976,610.4976,2,0,0,0,0,0,0,0,0,293.12,0.0,0.0,0.0,0.0,0.0,0,21343.78,35.81,0.0,0.0,115.12,0.0,0.0,0.0,0.0,18.9,0.0,77.69
2023-07-11,320.0,6,0.0,320.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19118.09,27.83,0.0,0.0,114.44,0.0,0.0,0.0,0.0,18.82,0.0,79.4
2023-07-12,2135.0,4,1232.4,902.6,1232.4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18039.15,31.84,0.0,34.9,114.12,0.0,0.0,0.0,0.0,18.88,0.0,80.11
2023-07-13,360.0,7,221.7,138.3,221.7,2,0,0,0,0,0,0,0,0,0.0,0.0,63.87,63.24,71.31,0.0,0,17995.37,30.18,0.0,0.0,113.51,0.0,0.0,0.0,0.0,18.85,0.0,81.36
2023-07-14,2030.0,6,80.0,1950.0,80.0,2,0,0,0,0,0,0,0,0,0.0,89.08,0.0,0.0,0.0,0.0,0,24816.82,33.83,0.0,0.0,112.87,869.92,979.11,1270.14,108.2,18.95,104.94,79.87
2023-07-17,110.0,2,700.0,-590.0,700.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19552.55,26.94,0.0,0.0,112.74,0.0,0.0,0.0,0.0,18.84,0.0,78.5
2023-07-18,385.0,6,350.0,35.0,350.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18720.63,28.9,0.0,0.0,112.36,0.0,0.0,0.0,0.0,18.92,0.0,79.63
2023-07-19,200.0,2,0.0,200.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,17349.87,30.64,0.0,35.2,112.28,0.0,0.0,0.0,0.0,19.03,0.0,79.46
2023-07-20,355.0,7,10.0,345.0,10.0,1,0,0,0,0,0,0,0,0,303.94,0.0,63.47,62.49,71.6,0.0,0,18607.49,40.07,0.0,0.0,112.1,0.0,0.0,0.0,0.0,18.95,0.0,79.64
